,Title,Abstract,Keywords,Conclusion,Authors,References
10,978-1-5090-3924-1/17/$31.00 ©2017 Ieee Hysteretic Delta-Sigma Modulator,this paper presents a simulation and calculation for the hysteretic delta-sigma modulator (hdsm). a complete theoretical study of the significant modulator parameters is also given. the hdsm structural design has three characteristics appropriate for the high-speed a/d conversion: (1) all signals contained by the modulator are positive for a specified enclosed input; (2) no sample-and-hold switch necessary for the reason that of using a bi-stable switch with hysteresis; (3) the input signal has almost a linear relationship with the time-averaged output.,"fiber optics, modulation, high-speed a/d",,"raed althomali department of electrical and electronics engineering yanbu industrial college yanbu al-sinaiyah, ksa althomalir@rcyci.edu.sa mohammed a. alsumiri department of electrical and electronics engineering yanbu industrial college yanbu al-sinaiyah, ksa alsumairi@gmail.com","References 
“Binary Delta-sigma Modulator,” M. R. Sayeh and A. Siahmakoun, (2005) SPIE Photonics North Proceedings,vol. 
5970, pp. 0P1-0P7. 
“On linearity of all optical asynchronous binary delta-sigma modulator,” N. Davoudzadeh, M. Tafazoli, and M. R. 
Sayeh, (2013) Optics Communications, Vol. 308, pp. 49-53. 
“All-optical Asynchronous Binary Delta-sigma Modulator,” M. Tafazoli, N. Davoudzadeh, and M. R. Sayeh, (2013) 
Optics Communications, Vol. 291, pp. 228-231. 
J. C. Candy and G. C. Temes, editors, “Oversampling Delta-Sigma Data Converters:  Theory, Design, and
Simulation,” IEEE Press, New York, 1992.
S. R. Norsworthy, R. Schreier, and G. C. Temes, editors, “Delta-Sigma Data Converters: Theory, Design, and 
Simulation,” IEEE Press, New York, 1997. 
B. Shoop, “Photonic analog-to-digital conversion”, Springer-Verlag, Berlin, 2001.
J.A. Cherry and W.M. Snelgrove, “Continuous-time delta-sigma modulators for high-speed A/D conversion,” Kluwer
Academic Publishers, Boston, 2000. 
Biography 
Raed Althomali currently is the Head of Electrical and Electronics Engineering Technology Department at Yanbu 
Industrial College, Saudi Arabia. He earned a Ph.D. in Electrical and Computer engineering in fiber optics and 
photonics, USA in 2014. His main areas of research interest are signal processing, all-optical devices, active filters, 
neural networks, renewable energy and Electrical machine. Dr. Raed is a member of the Saudi Council of Engineers 
and Optical Society of America. 
Mohammed Alsumiri currently is an Assistant Professor in Electrical and Electronics Engineering Technology 
Department at Yanbu industrial College. He earned a PhD Degree in Electrical Energy Conversion Systems- 
Renewable Energy Generation Systems on 2015 from the University of Liverpool UK. His main areas of research 
interest are renewable energy, Electrical machine, power electronics, neural networks and Digital signal processing. 
503"
11,An Agent Based Control System For Multiple-Load Agvs  Melek Demirtaş And Cenk Şahin,"in the manufacturing environment, there are many algorithms for assigning jobs to multiple-load automated guided vehicles (magvs). in this study, an agent based control system is proposed for the control problem of magvs. in the literature, task determination, delivery-dispatching, pickup- dispatching and load selection problems are researched and some dispatching rules are used frequently to dispatch magvs. this study focus on delivery task problem in which an magv should determine which delivery point will be visited. for this aim, an multi-agent based control system framework combined with dispatching rules for magvs is developed in this study.",multiple-load agvs,,"department of industrial engineering cukurova university adana, turkey demirtasm@cu.edu.tr, cenksahin@cu.edu.tr",
12,Experimental Design For Analyzing Shade Variation In  Dyeing Process,"shade variation occurs when the same textile material is dyed using the same recipe but reflects different color. shade variation is one of the major problems in textile dyeing industry causing delays, reworking, or even loss of the customer. even though shade variation cannot be avoided completely, it should be within an acceptable range specified by the customer. in this study, a two-level fractional factorial design for six factors is used to perform an experiment for the dyeing process of knitted cotton fabric. the difference between the reflectance data of the samples from the experiment and the reflectance data of the standard sample is used as the response variable. the statistical analysis of the experimental data is carried out to investigate the factors accounted for shade variation. the objective is to determine influential factors in order to identify opportunities for quality improvement. it is concluded that temperature and liquor ratio are the most influential factors on the shade variation and their two-factor interactions with salt type are also significant.",shade variation,,"bahar sennaroglu department of industrial engineering marmara university istanbul, turkey department of engineering and the built environment anglia ruskin university chelmsford essex, uk bsennar@marmara.edu.tr, bahar.sennaroglu@anglia.ac.uk",
13,Ergonomic Evaluation For Labors In A Thin Film Transistorliquid Crystal Display Plant,,,,,
14,Accommodating Solo Women Passengers  When Making Seat Reservation,"most airlines companies’ core objective is to provide a smooth air traveling experience to their passengers. to increase passenger satisfaction, airlines should be aware of passenger seating preferences, including solo women passengers. in the mena countries, particularly in saudi arabia, women are considered to be more conservative than in other countries. due to cultural matters, women do not feel comfortable sitting next to a man passenger. at the time of boarding, when women find that their seat is assigned next to a man seat, they usually request for reseating. most airline seat reservation systems do not meet solo women’s concerns of sitting next to men. the aim of this project is to develop an effective seat reservation system that accommodates solo women passengers’ preferences. it will help the airlines to eliminate seat rearrangement when board on the aircraft. in order to reach an optimal solution, three alternatives were generated and compared using the analytical hierarchy process (ahp). the optimal solution that will be applied in this project is a computerized seat reservation system with an optional choice for sitting in a flexible female zone, with different options for seat types and locations. a check-in procedure will be established and followed by the check-in counter agents, and a boarding strategy will be provided to solve the swapping issues. the expected outcome from this project is to have a satisfactory seating arrangement for solo women passengers. index terms - solo women, seat reservation system, female zone, check-in, boarding, 507",,,"ajwan jan, ayah jamal-allail, noor faidy and nuran tashkandi industrial engineering department king abdulaziz university jeddah, ksa ajwan-jan@hotmail.com, ayah.1994@live.com, noor.faidy@gmail.com, nurantashkandi@gmail.com co-authors: raed obaid & rimal abutaha industrial engineering department king abdulaziz university jeddah, ksa rrmobaid@kau.edu.sa, rabutaha@kau.edu.sa",
15,Evaluating Challenges Faced By Female Undergraduate  Students In Engineering And The Built Environment,"female students in engineering programs are still fewer in number in contrast to male counterparts offering same courses after years of professional integration and learning convergence. currently, in the focal group under exploration, only 28% of students at the faculty of engineering are females, which indicate a wide gap between male and female students within this faculty. the study focus is on identifying challenges which female students experience while studying engineering programs. this is imperative because engineering programs are now less gender selective and it is needful to identify the challenges female students are griping with in order to proffer solutions that will assist the students go through their studies with ease. to identify this problem, a quantitative research approach was taken and data was harnessed from registered female students within the faculty using questionnaires. the results of the study reveals that lack of funding support, inadequate academic mentorship, and peer pressure constitute some of the challenges experienced by female students in engineering faculty. the research outcome is useful as it provides data to guide management in taking informed decision that will address the low intake and number of female student drop out from the engineering faculty.","female students, engineering, study challenges","This study doesn’t sketch a detailed and polished portrait creates of the female engineering learning experience but provides a rough sketch, using a variety of research methods and relying on the female students own words for much of the data. Questionnaires related to the challenges faced by female students in engineering education were distributed to the batch of 2017 academic year. Evaluation has been done utilizing quantitate method in which patterns, themes and categories are examined but focus not on replication. Total of 82 random sampled questions were taken. The questions were based on the information about the age, family background, their learning experiences in a male dominated department, peer pressure and their financial challenges Based on the finidings it is found the maximum numbers of students are between the age group 15-19 only two students were above the age 30. Maximum parents have studied till matric and are employed. It is also found that 40 parents live in rural area and 38 lives in urban area while 5 students gave no answer. Around 53% of the students has obtained loan from National Student Financial Aid Scheme (NSFAS). The remaining students have to pay their fees. The lack of funding is a big challenge for the students and this has resulted in some students withdrawing from school. Based on the findings, it is also found, that the female students, faced numerous gender-related challenges and peer pressure, even of the students have no mentor in academic. Although currently Tshwane University of Technology (TUT), has 28% of the female students there is still need for much more females in engineering in order to satisfy ever-growing demand for gender-balanced engineering workforce. Diversity of the student body at academic institutions has immediate economic benefits. In an age where many academic institutions compete for enrolments, in particularly in engineering, not drawing on the pool of women, for example, reduces revenue. Equity, however, does not just mean an equal number of women and men; it means equal chances of success and career opportunities and development. The study, however, attempted to contribute, in its small way, to the knowledge of difficulties of women in engineering education. Women are naturally creative and engineering is creative too, Women bring a much desirable and exceptional zest to engineering and therefore they should be supported, motivated, protected, respected, appreciated, and promoted.","grace mukondeleli kanakana department of industrial engineering tshwane university of technology pretoria, 0001, south africa kanakanamg@tut.ac.za bolanle tolulope abe and purva shrivastava department of electrical engineering tshwane university of technology pretoria, 000, south africa abebt@tut.ac.za; shrivastavap@tut.ac.za","References 
Blickenstaff, J, “Women and science careers: leaky pipeline or gender filter”, Journal of Gender and engineering 
and mathematics education, August 2005, 41(3):329-350, 2205.  
Bell, A.; Spencer, S.; Iserman, E.; Logel, C., “Stereotype Threat and Women’s Performance in Engineering”, 
Journal of Engineering Education, October. pp. 307-312, 2003. 
Duderstadt, J. (2008). Engineering for a Changing World. A Roadmap to the Future of Engineering Practice, 
Research, and Education. The Millennium Project. The University of Michigan. [Online] Available: 
http://milproj.dc.umich.edu/publications/EngFlex_report/download/EngFlex%20Report.pdf (June 17, 2016). 
Du Toit, R., & Roodt, J., Engineers in a developing country: The profession and education of engineering 
professionals in South Africa, 2009. 
Engineering and economic growth: a global view : A report by Cebr for the Royal Academy of Engineering, 
September 2016 
Fleming, L.; Kimarie, E. and Griffin, A., “Persistence in Engineering Education: Experiences of First Year Students 
at a Historically Black University”, In"
16,Improving Casting Productivity By Utilizing Automation   Grace Mukondeleli Kanakana,"foundry industry in south africa is at its life time low, with globalization and imports being the main challenge for the industry, companies which are still operational need to improve their productivity in order to remain competitive and in business. the aim of this study is to determine the effects of automation in casting operation’s productivity. this will lead to lower production cost and improving organization profit. quantitative study was done, cycle time and production out puts data of the machine before automation was collected and analyzed, this was compared with the data after automating the same machine loading and offloading. the results indicated that automating the machine improve productivity by 20% therefore there is evidence that automation can improve productivity.","automation, casting",,"industrial engineering department tshwane university of technology pretoria, 0001, south africa kanakanamg@tut.ac.za laseinde thimothy opeyeolu industrial engineering department tshwane university of technology pretoria, 0001, south africa opeyeolut@tut.ac.za",
17,An Industrial Engineering Approach Of Improving  Competitiveness Within Automotive Part Manufacturing,"(12 font) manufacturing companies are faced with a number of problems which includes productivity output, supplies and most especially competitive methods, which is the greatest part that defines the company wellbeing within the constantly changing environment. due to these reason, it is important to find a strategic competitive method that can keep the industries floating in order to stay in business. our paper demonstrate and outline a number of techniques that can be use to remedy a number of this problem , which includes the use of industrial engineering techniques to identify the problem and proposing a way forward. according to our findings and results, it show that gaining competitiveness in the constantly changing environment requires that speed, quality, cost and time must be critically utilize in the best possible way.","competitiveness, manufacturing, productivity",,"industries in sa. john m ikome department of industrial engineering vaal university of technology south africa ikome20022000@yahoo.com grace m kanakana department of industrial engineering tshwane university of technology pretoria, south africa",
18,Investigating The Key Information Dimensions   Of Online Customer Reviews Through,"in today’s online shopping experience, online customer reviews are seen as an essential reference in supporting online shoppers to do product study and make a purchasing decision. online reviews are very influential as they are based on customers’ insights and true experience of product use. as e- commerce is becoming more popular, the employment of customer reviews systems grows rapidly as well. hence, the importance of reviews is acknowledged. but what sort of important information do online shoppers look for when using online reviews? this paper attempts to empirically investigate the engagement between online shoppers and customer reviews to identify what are the key information dimensions that they referred to, searched or looked for regarding online customer reviews. the study conducted an ethnographically-informed observational consumer study aimed at obtaining the important information dimensions of online review contents. the consumer study is based on video recordings of real online shopping experience, and follow-up interviews with the online shoppers. the findings were thoroughly analysed through data coding and validated through inter-rater reliability tests to form a set of key dimensions of important information in online customer reviews. this result shows that the set of key dimensions of review support the reason people look into online customer reviews.",e-commerce,"The study has proven that using an Ethnographically-Informed Observational approach is a valuable and practical method which is suitable in investigating online shoppers’ information search needs and identifying the key important information dimensions in review content. Based on the consumer study, the findings formed codes that represent the review dimensions and the codes were assessed through emergent and a priori coding processes to establish reliability and validity of the codes developed. Hence the result has signified that the codes represent reasons people look into customer reviews based on the scores achieved. To sum up, the overall output of this research has discovered that the User Experience, Value For Money, Product Quality, Customer Service and Recommendation are the key important information dimensions of customer reviews.","an ethnographically-informed observational consumer study nur hazwani dzulkefly and john halloran school of computing faculty of engineering and computing coventry university dzulkefn@uni.coventry.ac.uk , john.halloran@coventry.ac.uk",
19,A Review On Transportation Last-Mile Network Design And  Urban Freight Vehicles,"last mile logistics also referred as city logistics or urban logistics, concerns to the optimization of urban freight transportation systems. this relatively recent concept responds to the need for feasible and sustainable last mile logistics solutions that contribute to reductions on not only costs but on congestion and environmental effects, particularly in dense cities. decisions on a supply level involve network design, which includes urban facilities location. in this context facilities are called urban or city distribution centers, micro distribution centers, satellites platforms or just satellites. on other hand, vehicle fleet related decisions need to be also customized to this particular urban distribution context, specifically dealing with multi-mode selection, fleet size, smaller vehicle capacities (i.e. city-freighters), power technology, vehicle autonomy, and inclusive, vehicle design, etc. literature suggests there is still an opportunity in terms of optimization modeling and methodologies to address these issues. this work revises the drivers motivating the topic, the last mile distribution network elements, and establishes an explicit connection between urban network design and the actual development and use of more environmental and suitable vehicles for urban freight.","last-mile logistics, urban logistics, urban delivery, electric vehicles",,"jessica calderón guerrero industrial and systems engineering universidad de monterrey san pedro garza garcía, n.l, 66238, mexico jesscalderongro@hotmail.com jenny díaz-ramírez division of engineering and technologies, department of engineering universidad de monterrey san pedro garza garcía, n.l, 66238, mexico jenny.diaz@udem.edu","references 
Arolas E., González E. and Ladrón-de-Guevara F., Towards an integrated crowdsourcing definition. Journal of 
Information Science, 2012. 
Chopra S. & Meindl P., Designing the distribution network in a Supply Chain. Supply Chain Management: Strategy, 
Planning, and Operation, 2016. 
Falsini D., Fumarola A. and Schiraldi M.M., Sustainable Transportation Systems: dynamic routing optimization for 
a last-mile distribution fleet, International Conference on Sustainable Development: the Role of Industrial 
Engineering, pp. 15-19, 2009. 
Foltynski, M.: (2014). Electric fleets in urban logistics. 1st International Conference Green Cities 2014 – Green 
Logistics for Greener Cities (48-59). Procedia – Social and Behavioral Science. 
Harrington, T.S., Singh Srai, J., Kumar, M. Wohlrab, J. Identifying criteria for urbansystem ‘last-mile’ solutions – 
amulti-stakeholder perspective. Production Planning & Control pp. 456-476, 2016 
551"
20,A Methodology For Integration Of Co2 Emissions On The  Single-Facility Location Problem,"the single-facility location problem (sflp) is one of the most important problems in logistics and supply chain management. its significance is crucial for transportation routes and capacity planning, selection of suppliers, and international expansion of enterprises. concerns regarding the emission of pollutants by transportation vehicles have led to the development of green technologies and sustainable practices. within this context we present a model to dynamically integrate an emission factor of co2 emissions in the sflp. this model is proposed in order to consider the pollutant risk factor within the location decision process. experiments performed on standard flp instances present a difference in the final location of the facility if the co2 factor is considered. this is an important insight to estimate the generation of co2 for this kind of decisions and the pollution risks in specific regions.","co2, green logistics","and Future Work In this work we proposed a methodology and metric to integrate pollutant emissions within the SFLP. The metric uniformly generates emission values within a confidence interval estimated from DEFRA data. Thus, dynamic practical variation of the CO2 emission can be modelled with the proposed metric. Also, the methodology and metric proposed to integrate CO2 emissions on the SFLP showed that there is a difference in the facility location when this factor is considered. Due to these observations, it is important to highlight the pollutant reduction within logistic planning (particularly if Green Logistics is expected to be achieved). Hence, the future work is to be focused on: - to extend on the modelling of CO2 emissions for more distance metrics and surface models; - to analyze the suitability of the model for other distribution contexts; - to implement the CO2 metric on other distribution planning problems (e.g., vehicle routing problems).","santiago omar caballero morales and josé luís martínez flores postgraduate department of logistics and supply chain management universidad popular autónoma del estado de puebla, a.c, upaep 17 sur 711, barrio de santiago, 72410, puebla, méxico santiagoomar.caballero@upaep.mx, joseluis.martinez01@upaep.mx",
