,Title,Abstract,Keywords,Conclusion,Authors,References
31,An Advanced Transportation System Based On  Internet Of Things,"the improvement and reinforcement of logistics and freight distribution in cities can be achieved by managing the factors affecting deliveries in urban areas. traffic congestion and time windows of deliveries are the most critical factors in solving distribution planning problems and executing deliveries in an urban environment. traffic congestion affects the feasibility of delivery schedules and should be taken into account during the initial scheduling, as well as during the execution of deliveries. time windows should be ensured during the initial scheduling of deliveries, but any rescheduling should guarantee that this restriction is not violated. contemporary software technology can assist the scheduling and execution of freight distribution in cities. logistics companies could exploit technologies, such as cloud computing (cc) and the internet of vehicles (iov) for optimizing the efficiency of their deliveries. real-time data of traffic flow and speed of vehicles, collected from sensors, can improve the accuracy of deliveries and increase customer satisfaction. alongside, the significant volume of data can be stored, processed and utilized, through cc. this technology can quickly provide information and take real-time control over critical processes, to ensure efficiency. the scope of this paper is to describe the architecture of a cloud- based transportation system. the system integrates routing and traffic forecasting algorithms with cc and iov technologies. the functionality of the system includes the initial, static scheduling of deliveries and the routing of the vehicles. it takes into account the time-windows of the customers and the feasibility of the schedules based on traffic congestion forecasts. besides, the system collects real-time data of the current situation of the trucks and the real conditions of the traffic in the streets of the city, in order to reschedule the deliveries, if it detects an expected violation of the time windows.",cloud computing,"and Further Research The proposed architecture of the transportation system incorporates the current trends in the application of industry 4 in supply chain and logistics. It integrates static data for vehicle routing and scheduling and real-time data for monitoring and rescheduling of routes, avoiding inconsistences in the schedules. It is a decision support system that can offer efficiency in the delivery of goods and keep in a high level the customer satisfaction of its users. Cloud computing is used in order to build and provide the system for decision making in routing and scheduling operations of logistics companies or generally of companies that need to prepare their distribution plans in urban areas. The development of the designed system is part of an ongoing research project carried out by the Industrial Engineering Laboratory of the National Technical University of Athens in partnership with a software company. Acknowledgment The present work is co-funded by the European Union and Greek national funds through the Operational Program ""Competitiveness, Entrepreneurship and Innovation"" (EPAnEK), under the call “RESEARCH-CREATE- INNOVATE” (project code: T1ΕDK-00527 and Acronym: SMARTRANS).","sotiris p. gayialis1, grigorios d. konstantakopoulos2, evripidis p. kechagias3 georgios a. papadopoulos4 national technical university of athens, school of mechanical engineering, sector of industrial management and operational research, 9, iroon polytechniou str., athens 15780, greece sotga@central.ntua.gr1, gkonpoulos@mail.ntua.gr2, eurikechagias@mail.ntua.gr3, gpapado@mail.ntua.gr4,",
32,"A Practical Tool For Scheduling Interrelated Activities  Hamdi Bashir, Salah Haridyb, Mohammad Shamsuzzamanc, Imad Alsyoufd,","the issue of scheduling interrelated product development activities is important and of particular concern to project managers. to help them with this issue, several studies have proposed methods for scheduling interrelated activities. however, these methods are of limited practicality because of their complexity and because they require input information that is difficult to obtain in the beginning stage of product development. this paper introduces interpretive structural modelling (ism) technique as an alternative tool for scheduling interrelated activities. for the demonstration, the technique is applied to real-world project data adapted from the literature. the results show that ism can be considered as a promising practical tool for scheduling interrelated activities.",scheduling,"In today’s highly competitive environment, product development companies face intense competition and shorter product life cycles, requiring the development of high-quality products at a rapid pace. In such an environment, production development projects often involve a myriad of interrelated activities, and the schedule of these activities can significantly affect the project’s success. To assist design mangers with this issue, researchers have proposed several scheduling methods. However, these methods have limited practicality. To overcome this limitation, this paper proposed using the ISM technique for scheduling project activities. For demonstration, the technique was applied to a real product development project adapted from the literature. The performance evaluation of using this technique as a scheduling tool would be one of the directions for further research. Last but not least, the practicability of the approach was demonstrated using published real data project. The results of this demonstration could encourage practitioners and researchers to test further the practicality of the approach on more real-world projects Acknowledgments The authors gratefully acknowledge financial support from the Sustainable Engineering Asset Management (SEAM) Research Group, University of Sharjah.","sustainable engineering asset management (seam) research group department of industrial engineering and engineering management, university of sharjah, sharjah 27272, united arab emirates. ahbashir@sharjah.ac.ae; bsharidy@sharjah.ac.ae; cmshamsuzzaman@sharjah.ac.ae; dialsyouf@sharjah.ac.ae",
33,Optimizing The Maintenance Policy Of Offshore Wind Power  Systems: A Two-Step Approach,maintenance policy is critical to the efficient and reliable operation of an offshore wind power system. employing a good maintenance policy may increase the reliability while reducing the maintenance cost of the system. this study proposes a two-step approach for optimizing the maintenance policy of offshore wind power systems. the first stage applies a genetic algorithm to determine the appropriate maintenance threshold of each of the components under consideration. the second stage utilizes a fuzzy multi-objective programming approach to optimize the maintenance threshold of the entire system. computational study shows that the proposed approach increases the reliability of the offshore wind power system by 1.63% while reducing the maintenance cost of the system by 1.19%.,maintenance policy,,"vincent f. yu department of industrial management national taiwan university of science and technology taipei 10607, taiwan vincent@mail.ntust.edu.tw le thi huynh anh faculty of project management the university of danang, university of science and technology danang city, vietnam lthanh@dut.udn.vn hsiu-i ting department of information and finance management national taipei university of technology taipei 10608, taiwan hiting@ntut.edu.tw",
34,"Lean Warehousing: A Case Study In A Retail Hypermarket Hamdi Bashira, Mohammad Shamsuzzamanb, Salah Haridyc, Imad Alsyoufd,","lean principles have been increasingly used in the field of manufacturing over the last decades, and their applicability has recently spread from production to warehousing. in this context, a number of studies have reported that lean warehousing, a relatively new concept, can play a significant role in decreasing the cost of logistics operations and reducing delivery time, thereby increasing customer satisfaction. however, the subject of lean warehousing is still in its infancy, and there is a need for more empirical studies to confirm its usefulness. in response to this need, this paper reports on work done on the application of lean concepts to the shipping process in the warehouse of a major hypermarket chain. the results show that time savings up to 16% might be achieved in the cycle time of the shipping process, and the labor cost can be reduced by 25%. the findings of this study are valuable to practitioners who are interested in implementing lean warehousing.","retail hypermarket, lean",,"sustainable engineering asset management (seam) research group department of industrial engineering and engineering management, university of sharjah, sharjah 27272, united arab emirates. ahbashir@sharjah.ac.ae; bmshamsuzzaman@sharjah.ac.ae; csharidy@sharjah.ac.ae; dialsyouf@sharjah.ac.ae",
35,A Knowledge Transfer Model To Implement Lean Practices  For Apparel Industry Based Multi-Stakeholder 3Pls,"warehousing plays an important role in the logistics sector in order to facilitate economic and business benefits for both parties including customer and the service provider. 3pl (third-party logistics) service providers are specialized in providing end-to-end logistics solutions including warehousing, transportation and distribution to their multi-stakeholders in various sectors (apparel, fmcg). lean knowledge transferring process from 3pls to their apparel based multi-stakeholders is a kind of challenging process for both parties due to several factors. the way of transferring and receiving knowledge is directly affected by the success of any business. in this research, a framework is developed on the perspective of 3pls by examining the factors that affect effective knowledge transferring on lean practices for their clients. based on these, the model which consists of relevant factors named extent of lean practices, capabilities of the source and the recipient and the relationship between them are providing a clear roadmap to the service provider and their stakeholders. the proposed model will help the 3pl service provider to identify critical success factors for sharing the knowledge of lean practices effectively. also, it facilitates the successful collaboration with the multi-stakeholders and finally it helps to improve the overall warehouse operational performance.",lean practices,"The purpose of this study is to develop a model to transfer knowledge on lean practices effectively from 3PL service providers to multi-stakeholders in the apparel sector. Hence, the model is providing a roadmap to both parties to identify the factors which are affecting for effective transfer. Sharing knowledge, experiences, values is one of the best practices to gain a competitive advantage in the industry. It is a vital need to find out existing capabilities and pitfalls in the organization in order to improve service efficiency. Although there are many knowledge-sharing models available in various contexts, still there is a lack of developing an appropriate model to transfer lean knowledge in warehousing field. Different authors have focused on critical success factors which are affecting knowledge sharing and developed conceptual frameworks to share explicit and tacit knowledge within the organization. The proposed model goes beyond it to scrutinize the factors involved in sharing knowledge with external multi-stakeholders of the company. Hence the model is very important for both parties to improve their service level. The proposed model of the study is based on the assumptions that the selected 3PL service providers are using lean practices for their operations and have enough capability to share knowledge with the recipient. In addition to that, selection of knowledge recipient companies of respective 3PL provider is based on their revenue generation and that company has already implemented lean practices into their operations. The model is recommended to validate through multiple case studies and expert reviews. The study is focused on apparel based multi-stakeholder 3PLs and developing a model for entire stakeholders representing a variety of industry verticals can be studied as future research. 1094","lakshika gamini, kasuni vidanagamachchi and ruwan wickramarachchi department of industrial management university of kelaniya kelaniya, sri lanka gaminigl_im14057@stu.kln.ac.lk, kasuniv@kln.ac.lk, ruwan@kln.ac.lk","References  
 
Abushaikha et al (2018). Improving distribution and business performance through lean warehousing, International  
     Journal of Retail & Distribution Management, Vol. 46 Issue: 8, pp.780-800 
Battistella et al. (2015). Inter-organisational technology/knowledge transfer: a framework from critical literature 
      Reviews 
Chowdary B.V. and George D. (2011) Improvement of manufacturing operations at a pharmaceutical company,  
      Journal of Manufacturing Technology Management, Vol. 23 Iss 1 pp. 56 - 75 
Coates et al. (2010). Using the Knowledge Transfer Partnership model as a method of transferring BIM and Lean  
      Process-related knowledge between academia and industry: A Case Study Approach 
Cummingsa J.L. and Teng B. (2003). Transferring R&D knowledge: the key factors affecting knowledge transfer 
success 
Daghfous A. and Ashill N.J. (2013) Transferring knowledge for organisational customers by knowledge-intensive 
business  
      service marketing firms: An exploratory study 
Danese et al. (2017). The transfer process of lean practices in multi-plant companies 
Dharmapriya U.S.S. and Kulatunga A.V. (2011) New Strategy for Warehouse Optimization – Lean warehousing,  
     International Conference on Industrial Engineering and Operations Management 
Frank C. and Garcia, P.E. (2013) Applying Lean Concepts in a Warehouse Operation 
GAGNÉ M. (2009). A model of knowledge-sharing motivation 
GEORGESCU D. (2012). Lean thinking and transferring globally lean management knowledge. Web Journal of  
      Chinese Management Knowledge Vol. 15, No. 3 
Goh S.C. (2002). Managing Effective Knowledge Transfer: An Integrative Framework and some practice  
      implications. Journal of Knowledge Management · March 2002 
Hilmola O. and Lorentz H. (2011). Warehousing in Northern Europe: longitudinal survey findings, Industrial  
      Management & Data Systems, Vol. 111 Iss 3 pp. 320 - 340 
Jacobson et al. (2003). Development of a framework for knowledge translation: understanding user context. Journal   
      of Health Services Research Vol 8 No 2, 2003: 94–99 
Jorgensen et al. (2007) Lean Maturity, Lean Sustainability 
Laosirihongthong et al. (2018) Prioritizing Warehouse Performance Measures in Contemporary Supply Chaina,  
     International Journal of Productivity and Performance Management 
Lindlöf et al. (2013). Practices supporting knowledge transfer – an analysis of lean product development. 
International  
      Journal of Computer Integrated Manufacturing, 26:12, 1128-1135 
Maasouman M.A. (2014). Development of Lean Maturity Model for Operational Level Planning 
Narayanamurthy G. and Gurumurthy A. (2016) Leanness assessment: a literature review, International Journal of  
     Operations & Production Management, Vol. 36 Issue: 10 
Narteh (2008). Knowledge transfer in developed-developing country interﬁrm collaborations: a conceptual 
framework 
Nesensohn et al. (2014) Maturity and Maturity Models in Lean Construction 
Pasaribu et al. (2017). Knowledge Transfer: A Conceptual Model and Facilitating Feature in Start-up Business. 2nd  
     International Conference on Computer Science and Computational Intelligence 2017, ICCSCI 2017 
Saini et al. (2019). Critical factors for transferring and sharing tacit knowledge within lean and agile construction   
     Processes 
Salhieh et al. (2018). Quantifying and ranking the “7-Deadly” Wastes in a warehouse environment, The TQM 
Journal 
Sangwa N.R. and Sangwa K.S. (2018). Leanness assessment of organizational performance: a systematic literature  
     review, Journal of Manufacturing Technology Management, Vol. 29 Issue: 5, pp.768-788 
Schreiber et al (2011). Knowledge Transfer in Product Development: An Analysis of Brazilian Subsidiaries of   
     Multinational Corporations 
Sharma S. and Shah B. (2016). Towards lean warehouse: transformation and assessment using RTD and ANP,  
    International Journal of Productivity and Performance Management, Vol. 65 Issue: 4, pp.571-599 
Strach P. and Everett A.M. (2016). Knowledge transfer within Japanese multinationals: building a theory 
1095"
36,A Literature-Based Survey On Industry 4.0 Technologies  For Procurement Optimization,"to survive in the market and acquire a competitive edge, industries need to invest in advanced technology. however, most companies fail due to poor integration of technology in their supply chain. the concept of procurement 4.0 has emerged to optimize supply chain performance developing new value propositions and meeting new business needs. it is the integration of industry 4.0 concepts in procurement. although industry 4.0 concepts have been studied in different industrial contexts, a limited number of researches have been conducted on the use of emerging technologies such as internet of things (iot), robotic process automation (rpa), big data and cognitive analytics, artificial intelligence (ai) and cloud technologies, etc. in relation procurement while more existing researchers have focused web-based applications which facilitates real-time communication across supply chains. therefore, the applicability of industry 4.0 technologies in procurement should be investigated. in this research, a literature survey involving systematic identification and review of 45 articles published in different sources between 2000 and 2019 was carried out to identify different emerging technologies that can be used across the procurement process. further, the results include the applications of these technologies in the different areas of procurement that supports procurement optimization.","procurement process, industry 4.0, procurement 4.0",,"sachini chandrasekara, kasuni vidanagamachchi and ruwan wickramarachchi department of industrial management university of kelaniya kelaniya, sri lanka sachini.yc94@gmail.com, kasuniv@kln.ac.lk, ruwan@kln.ac.lk",
37,Model To Assess Risk Perception And Behaviour Of  Individuals,"risk behaviour is the controlled conduct of people in contexts with uncertainty, where there is a possibility of the outcome received deviating from the outcome expected. the goal of this study is to assess how the confidence of individuals dominate individual risk behaviour. the study was carried out through a systematic review of literature, with which the gap of not using individual’s confidence to interpret their risk behaviour was discovered. hence, this study focuses on interpreting the individual risk behaviour through a combination of the theory of perceived self- efficacy and the reconceptualized model of risk behaviour. perceived self-efficacy is a cognitive psychological concept where people’s confidence on their own personal abilities affect their actions taken to reach designated goals. the reconceptualized model suggests that an individual’s risk behaviour is dominated by two major characteristics; risk propensity and risk perception. the risk behaviour model has been adjusted by removing the organizational-related factors from it. the model has been validated through expert opinion.","risk behaviour, behavioural model","The risk behaviour of individuals depends on both psychological factors and environmental factors. This study focused on developing a model to identify the determinants of the risk perception and risk behaviour of individuals. A gap was identified through a systematic review of literature as the existing reconceptualized model of risk behaviour does not explain how the self-confidence of a person affects the risk behaviour of an individual. From the psychological behavioural models studied, the Theory of Self Efficacy was selected as the most suitable model to determine the confidence of an individual. An integrated model of self-efficacy and reconceptualized model of risk behaviour was developed in order to explain the individual risk perception and behaviour better. The model was empirically and statistically validated and has the potential of being tested in different contexts in the future as further improvements.","mevuni mendis and suren peter department of industrial management university of kelaniya sri lanka mevuni.mm94@gmail.com, suren@kln.ac.lk",
38,"The Entrepreneurial Youth Profile. A Case Study  Jeanette Del Pilar Ureña-Aguirre, Javier Chiza López, Oviedo-Pantoja Winston, Maya-","the present work evidences a study carried out by the industrial engineering career of the technical university of the north, where the entrepreneurial profile of the students of the third year of unified general baccalaureate of two emblematic institutions of the city of ibarra was identified; through the application of the “discover your entrepreneur profile” test, the entrepreneurs were categorized and their main attitudes were identified when establishing their business idea. the results show that the entrepreneurial profile of the students of the educational units under study are the realizer-entrepreneur 22.5% and researcher- creator with 17%, followed by concrete-conventional, multiple profile and social-affective in 16.5 %, 12.5% and 12% respectively; in a lower percentage are the realist-management, and artist-imaginative profiles with 11.5% and 8.5%.","bachelor, entrepreneur, profile, students","Through the investigation, the objective of knowing the entrepreneurial profile was achieved, the answers being as real as possible since a transparent and autonomous process was carried out in the application of the test by the students. In the Teodoro Gómez de la Torre Educational Unit it was obtained as a result that the predominant profile in students is concrete-conventional, so it can be said that students are more focused in areas related to Audit-Comptroller, calculations, consultancies, security. The second predominant profile is Social-affective, which is focused on health and aesthetics, restaurants, bookstores, etc. Among the profiles with less predominance are those of investigative- creator and realistic-managerial. In the University College the predominant profiles are: Realizer-Entrepreneur and Researcher-Creator, that is, with the first one they are linked to the world of innovation, ideas, products, services or processes and with the second they are directed to create schools of languages, businesses linked to technology and games, as well as companies oriented to the transfer of knowledge. The importance of knowing the profile of the entrepreneur is necessary to promote projects or entrepreneurial ideas, which will arise from the development of the profile and in the development of their business plans. Studies of this nature improve the student's attitude towards entrepreneurship, since they indirectly analyze their life project and motivate themselves to develop a business idea early. Carry out this research continuously, applying techniques and instruments that awaken the entrepreneurial spirit, so as to facilitate learning techniques and to facilitate the development of business plans; It is recommended that this be initiated from the first weeks of having started the school year since the results will allow a remarkable advance in the business plan. It is important to awaken the entrepreneurial spirit of the students using different techniques and tools so that they show interest in the entrepreneurial culture and become more involved in economic and social development through the implementation of their creativity, innovation and entrepreneurship.","nicolalde mayra, marcelo cevallos vallejos carrera de ingeniería industrial facultad de ingeniería en ciencias aplicadas universidad técnica del norte ibarra, ecuador jdurena@utn.edu.ec, fjchiza@utn.edu.ec, wgoviedo@utn.edu.ec, mamaya@utn.edu.ec, mcevallos@utn.edu.ec",
39,Optimizing Inventory Management In Blood Supply Chains:  A Literature Review,"blood supply chain management is highly critical as ensuring the availability of the right blood type at the right demand point, in the right quantity, at the right time is a matter of life and death. the overall objective of this study is to explore the optimization approaches in inventory management of blood supply chains. a review of literature has been carried out to investigate different optimization approaches and management concepts towards blood inventory optimization while maximizing the service levels and minimizing discard rates. in the process of reviewing literature, initially 43 studies published between 2000 and 2019 were analysed through the",,,"k.d.r. gunawardana, k. vidanagamachchi and l.d.j.f. nanayakkara department of industrial management university of kelaniya sri lanka radikakd@gmail.com, kasuniv@kln.ac.lk, julian@kln.ac.lk","References  
 
Beliën, J. & Forcé, H. 2012, Supply chain management of blood products : A literature review, vol. 217, pp. 1–16. 
Curry N, Davis PW. What’s new in resuscitation strategies for the patient with multiple trauma? Injury 2012; 43: 
1021–28. 
Ekici, A., Özener, O.Ö. & Çoban, E. 2018, Blood Supply Chain Management and Future Research Opportunities. 
Elionara, V., Ferreira, D.S. & Oliveira, A.G. De 2019, Information system to manage blood inventory and direct 
collection campaigns, pp. 1–11. 
Fontaine, M.J., Jurado, C., Miller, E., Viele, M. & Goodnough, L.T. 2010, Blood components, vol. 50, no. August, 
pp. 1685–9. 
Katsaliaki, K. 2007, Using simulation to improve the blood supply chain, pp. 219–27. 
Wijayanayake, A. & Dandunna, M. 2017, An efficient model to improve the performance of platelet inventory of the 
blood banks, vol. 2, no. 3, pp. 839–44. 
Kuruppu, K.K.S. 2010, ‘Biologicals Management of blood system in disasters’, Biologicals, vol. 38, no. 1, pp. 87–
90. 
Mansur, A., Vanany, I. & Indah Arvitrida, N. 2018, ‘Challenge and opportunity research in blood supply chain 
management: a literature review’, MATEC Web of Conferences, vol. 154, no. January 2019, p. 01092. 
Mojib, S., Mohd, J., Firouzi, A. & Shahpanah, A. 2015, Efficiency improvement of blood supply chain system using 
Taguchi method and dynamic simulation, vol. 2, no. February, pp. 1–5. 
Osorio, A.F., Brailsford, S.C., Smith, H.K. & Blake, J. 2018, Designing the blood supply chain : how much , how 
and where ?, pp. 1–10. 
Ramírez, A.P. 2017, Stochastic inventory control and distribution of blood products, pp. 420–31. 
Reesink, H.W., Davis, K., Wong, J., Schwartz, D.W.M., Mayr, W.R., Devine, D. V, Georgsen, J., Chiaroni, J., 
Ferrera, V., Roubinet, F., Lin, C.K., Donovan, B.O., Fitzgerald, J.M., Raspollini, E., Villa, S., Rebulla, P., 
Makino, S., Gounder, D., Säfwenberg, J., Murphy, M.F., Staves, J., Milkins, C., Mercado, T.C., Illoh, O.C. & 
Panzer, S. 2013, The use of the electronic ( computer ) cross-match, pp. 350–64. 
Stanger, S.H. w., Wilding, R., Yates, N. & Cotton, S. 2012, ‘What drives perishable inventory management 
performance? Lessons learnt from the UK blood supply chain’, Supply Chain Management: An International 
Journal, vol. 17, no. 2, pp. 107–23. 
Stanger, S.H.W., Yates, N., Wilding, R. & Cotton, S. 2012, ‘Blood Inventory Management: Hospital Best Practice’, 
Transfusion Medicine Reviews, vol. 26, no. 2, pp. 153–63. 
Salviano, G. 2013, Demand Forecasting for Blood Components Distribution of a Blood Supply Chain. 
Spens, K.M. & Rytila, J.S. 2006, Using simulation to increase efficiency in blood supply chains, vol. 29, no. 12, pp. 
801–19. 
Wce, E. 2019, Managing Inventory on Blood Supply Chain : 25th World Congress on Managing Inventory on 
Blood, Springer Singapore. 
Williamson, L.M. & Devine, D. V. 2013, ‘Challenges in the management of the blood supply’, The Lancet, vol. 381, 
no. 9880, pp. 1866–75. 
  
Biographies 
 
K.D.R. Gunawardana is a final year undergraduate who specialized in Business Systems Engineering (BSE) at 
Bachelor of Science (Hons) Degree in Management and Information Technology in the Department of Industrial 
Management at the University of Kelaniya, Sri Lanka. For the past projects, he has developed a Real-Time Medical 
Supply Chain Management and Decision Support System for Colombo South Teaching Hospital to reduce the sample 
turnaround time in the laboratory while enabling tracking and making real-time alerts. He has applied patent for two 
new products at Intellectual Property board, Sri Lanka. He is a process engineering enthusiast and has done many 
optimization projects on FMCG and Apparel Inventory Management in his internship at Hayleys Advantis 3PL Plus 
who is the pioneer in 3PL in Sri Lanka. In order to achieve this, he also has developed sensor-based applications 
optimizing inventory performance. 
 
1131"
40,Exploratory Evaluation Of Dry Ports In Northeast Of Brazil  Thiago De Almeida Rodrigues,"develop a supply chain infrastructure is one of the most challenges faced by governments, trying to achieve an efficient logistic network. as an option to improve the congestion in seaports and reduction in transportation cost, dry ports have a key role to play in advancing port-hinterland connectivity. while many researches have been developed in asian and european countries, studies about dry port are still in the early stage in latin america. however, there are many issues to be discussed in these areas, with poor railways infrastructures, covered by bureaucratic customs processes in countries with economic and political instability, as happen in brazil. to overcome the literature gap, this article presents a preliminary study about dry ports in northeast of brazil, classifying the four logistic structures in that region and exploring, by two case studies, the main strategic issues related to brazilian dry ports. this study provides a useful insight to policymakers, as well for dry port managers, shippers and costumers that use this logistic infrastructure as an alternative to become more competitive as well is a beginning for new research developments in this area.","dry port, classification, case study, swot analysis",,"management engineering department federal university of pernambuco recife, pernambuco, brazil thiago.almeidar@ufpe.br caroline maria de miranda mota management engineering department federal university of pernambuco recife, pernambuco, brazil carolinemota@cdsid.org.br gordian udechukwu ojiako jr industrial engineering & engineering management department university of sharjah sharjah, uae gojiako@sharjah.ac.ae",
41,Corporate Value Prediction Model And Sensitivity Analysis  Of Taiwan Traditional Industry Based On Machine Learning,"the evaluation of corporate value is extremely important in business decision-making. this study innovatively uses the extreme gradient boosting (xgboost) machine learning algorithm to train a nonlinear tree ensemble model to investigate the important influence factors of corporate value from three aspects of environment, economy, and corporate governance (cg) including energy policies. the nonlinear xgboost models are compared with linear panel regression models in terms of their findings. the indicators of corporate value, environment, and economy are tobin's q, corporate social responsibility (csr), and capital structure (debt ratio), respectively. the annual panel data for 383 taiwanese traditional industries from 2014 to 2017 comes from taiwan economic journal (tej) database. for tobin's q fitted model, the trained tree ensemble model with 0.43% historical mape (mean absolute percentage error) is much better than the linear panel regression model with 17.54% mape. the ranking of the important influence factors of tobin’s q is the shareholding ratio of directors and supervisors, csr (environment), asset turnover rate and debt ratio (economy). we also trained a tree ensemble forecasting model for tobin’s q, the one-step- ahead out-of-sample mape is 13.48%. the proposed good forecast model can be used for scenario analysis to enhance tobin’s q for a single company. on the whole, strengthening the ownership structure and optimizing economic-energy-environment interaction policies can effectively enhance the corporate value of traditional industries.","corporate value, xgboost, environment",,"algorithm hsiao-tien pao, chih-hung yu, and hsin-chia fu national chiao tung university hsinchu, taiwan, roc louis0988.ms06g@nctu.edu.tw, htpao123@gmail.com, hcfu99@gmail.com",
42,Moving From Lean To Leagile: A Framework To Improve  Supply Chain Performance Of Fashion Garment,"it can be argued that the textiles and clothing industry does not neatly fit into either a lean or agile paradigm, instead, it is a combination of the two, driven by low margins and volatility of demand. a number of authors have indicated that these two concepts alone seem incomplete so that now the global approach is towards a hybrid supply chain model combining both lean and agile concepts. apparel industry possesses the twain lean and agile features independently and these concepts have been established to a greater extent. as cases of pure leanness and agility can seldom be found in real-world problems, considering both strategies can be beneficial. analyzing the characteristics, trends, and relationships within an organization’s internal and external environment as well as considering the impact of the new strategy on overall supply chain performance is much important when developing a supply chain model. this paper focuses on developing a framework to integrate lean and agile concepts for improving supply chain performance in fashion garment manufacturing. a structured literature review is carried out in stages: identifying the relevant literature, structuring the review and developing a model to guide future research.","leagile, uk, italy",,"manufacturing dulanji perera, ruwan wickramarachchi, nadeesha abeysekara and kasuni vidanagamachchi department of industrial management university of kelaniya sri lanka pererabv_im14021@stu.kln.ac.lk , ruwan@kln.ac.lk, nadeesha423@kln.ac.lk , kasuniv@kln.ac.lk",
