,Title,Abstract,Keywords,Conclusion,Authors,References
23,Service Quality Analysis With  Importance-Performance Analysis,"this research was conducted to analyze service quality dimensions using the importance-performance analysis (ipa) method in warunk upnormal jalan riau bandung. the purpose of this study was to determine customer expectations for service quality dimensions, to determine the reality of service quality dimension performance and to find out what aspects need to be improved on warunk upnormal jalan riau bandung. this study uses quantitative methods with descriptive research types. sampling is done by non-probability sampling method type of incidental sampling. data analysis techniques used are descriptive analysis, analysis (gap), and importance- performance analysis (ipa). based on the descriptive analysis test results, it is known that customer expectations for the dimensions of service quality are in the important category with a percentage of 82.8%. while the reality of performance on service quality dimensions is in the category of satisfaction with a percentage of 78%. based on the importance-performance analysis (ipa) results, the aspects that must be improved are on the dimensions of empathy and responsiveness.",service quality,"Based on the calculation and data processing, several conclusions can be drawn to summarize the result in this study, which is: 1. The level of customer expectations regarding service is within the important category, with 82.8%. 2. The level of performance occurred within the satisfied category with a total average percentage of 72.8%. 3. The aspects that need to be improved in increasing the dimensions of service quality in the Upnormal Bandung City warunk are based on Importance-Performance Analysis (IPA). Warunk Upnormal servants must responsive in resolve customer complaints and Warunk Upnormal servants must be faster in serving customers.","at warunk upnormal bandung devilia sari, nadya moeliono, farah oktafani, mahendra fakhri, rima novirayanti school of communication and business telkom university devilia@telkomuniversity.ac.id, nadyamoeliono@telkomuniversity.ac.id, farahokt@telkomuniversity.ac.id, mahendrafakhri@telkomuniversity.ac.id, virarima@student.telkomuniversity.ac.id",
24,Design Of An Integrated Production  Planning And Control System To Control,"manufacturing companies are companies that aim to produce certain goods. in the production, companies need to have accurate production planning. one of the affected production planning is the number of work in process (wip) owned by the company. if the amount of owned wip is too large, then the company has large deposited funds, that is affecting the company's cash flow. in addition, the presence of a large number of wips can potentially cause death stock which is a loss for the company also. after doing the research, it was found that the main cause of the large number of wips was the lack of coordination that is occurred between ppc and production department, and furthermore it was found that hand written records is the root of the problem. therefore, it is necessary to make improvements, by using shop floor management system. by applying the shop floor management system is expected to eliminate problems that occur in the company due to large number of wip owned by the company keyword work in process (wip), lack of coordination, shop floor management system, production planning, hand written records 1. introduction this research will study will be implemented by using case study from a company. in surabaya. the implementation of supply chain in company is started from the availability of raw materials to finish good goods. according to tan, jamaludin & hamzah (2018) that in manufacturing companies, work in process (wip) is very important in determining inventory levels and processing sequences. knowing the movement of wip is important, because the number of wips determines the efficiency of the process and determines the lead time. the following is one of the company's production plans. table 1 is example of order for production planning proceedings of the international conference on industrial engineering and operations management harbin, china, july 9-11, 2021 © ieom society international 180",,"The conclusion of this research is by applied a shop floor management system, it was reduced the number of WIP by 36121 pcs. The reduction in the number of WIPs was also affected to the cost reduction in the company for IDR 541.815.000. The existence of a shop floor management system is a good method for manufacturing companies to help maintain or even increase productivity, because it can monitor and control productivity, and the obtained data is real time, and also when there are problems, various parties can be involved directly solve the problems .","work in process (wip) samuel trinata winnyarto, s.t department of technology management institut teknologi sepuluh nopember surabaya, 60111, indonesia samueltrinata1@gmail.com niniet indah arvitrida, s.t,m.t,ph.d. department of industrial and systems engineering institut teknologi sepuluh nopember surabaya, 60111, indonesia niniet@ie.its.ac.id",
25,The Effect Of The Use Of Influencer On The  Purchase Decision Of Msme Culinary,,,"were obtained in this study. Several conclusions can be drawn which are expected to provide answers to the problems formulated in this study, namely as follows: Based on the descriptive analysis that has been done by the researcher on the respondents' responses to the influencer variable, the calculation results are 88%, and on the continuum line it can be seen that the score is included in the very high category. This shows that the selection of @keanuagl as an influencer to promote the “Kripik Belings”, is right. Based on the descriptive analysis that has been carried out by researchers on respondents' responses to the dependent variable, namely purchasing decisions, the calculation results are obtained by 58% and on the continuum line it can be seen that the score is included in the sufficient category. According to Adhimurti & Gabriella (2019: 56) stated that social media influencers do indeed affect the purchasing decisions of Generation Z consumers, but found other variables (independent/X) that also influence consumer purchasing decisions (dependent/Y), including the quality of influencer content, image influencer, reach shown through the number of followers, likes, and comments, resonance shown through share, and relevance shown through the similarity of the influencer's profile with the respondent's personality. Based on the results of the coefficient of determination of the influence of the use of influencers on the purchasing decisions of “Kripik Belings”,, it can be seen that the value of the coefficient of determination of R square in this study is 0.352 or 35.2%, which means that the variable use of influencers influences purchasing decisions by 35.2%. While the remaining 64.8% is influenced by other variables or factors not examined in this study. For business owners, it is better to The company is expected not to be complacent in carrying out the strategies that have been carried out. Influencers are indeed able to improve purchasing decisions, but on the other hand, there are many factors that make consumers decide to make a purchase, so that the “Kripik Belings”, should be able to pay attention to these other factors, such as the content presented by the influencer, and whether the image of the influencer is in accordance with the intended consumer. Although the influencers used by kripik belings are on the rise and can influence consumers to make purchases, they should not be used as the only marketing communication strategy to promote their products. The selection of the @keanuagl influencer has been rightly done by kripik belings, but there is nothing wrong with increasing offline promotions in order to get balanced results, which can influence consumer purchasing decisions.",,
26,Development Of Risk-Based Standardized Wbs (Work  Breakdown Structure) For Mechanical And Electrical Works,"the construction of a coal-fired steam power plant in indonesia has a high urgency to be realized in a short period. however, many significant factors arise during mechanical and electrical works that cause delays. therefore, contractors need to plan the project carefully by anticipating all possibilities to minimize potential delays. with wbs, delay risks can be identified in smaller elements up to the resources level to avoid project time overrun effectively. this study aims to develop a risk-based wbs standard to improve mechanical and electrical works' time performance in coal-fired steam power plant construction projects. data was collected using questionnaire surveys from contractors involved in coal-fired steam power plant construction projects and analyzed using the delphi method and qualitative risk analysis. the result of this study is a wbs standard for mechanical and electrical works of a coal-fired steam power plant construction project that contains the scope of works up to 8 levels. this study also identifies 47 responses of the 13 highest risks which affect project time performance as input for risk- based standardized wbs development to prevent, reduce, or eliminate possible events that can delay the completion of the construction project.","wbs standard, risk factors","The result of this study can be concluded as follows: • The standardized WBS for mechanical and electrical works of the CFSPP construction project were decomposed into eight levels. Level 0 is the system as the main deliverable, namely ≥ 50 MW CFSPP (PC Boiler type). Level 1 is the sub-system grouping of the CFSPP. Level 2 is sub-sub-system grouping, namely the breakdown from the previous sub-system. Level 3 is the project phase grouping. Level 4 is discipline grouping in each phase. Level 5 is the sub-work of each discipline. Level 6 is the work package. Level 7 is the activity in producing each work package based on the selected method and design. Lastly is level 8, which is the resource breakdown from each activity. • Risks that affect the performance of mechanical and electrical works of the CFSPP construction project were then identified from the WBS standard, with a total of 89 risk events. The 13 highest risks were determined based on survey results and experts validation. Those consist of the two highest risks in the work package category; the two highest risks in the alternative method/design category; the two highest risks in the activity category; the two highest risks in the materials resource category; and the two highest risks in the tools and techniques resource category; and one highest risk in the environmental category. • From the highest risks, 28 preventive actions and 19 corrective actions were formulated in response to these risks. These risk responses then became additional or recommended activities which, if implemented, can prevent or reduce the impact of risk events that can cause project delays. The risk-based WBS standard serves as the basis in project planning and controlling the time performance to achieve project goals completed on time.","of coal-fired steam power plant construction project in indonesia to improve time performance adnin fairuzy putri, leni sagita riantini, and yusuf latief department of civil engineering universitas indonesia depok, 16424, indonesia adninfairuzy@gmail.com, leniarif@gmail.com, yusuflatief73@gmail.com",
27,Development Of Risk-Based Standardized Wbs (Work  Breakdown Structure) For Civil And Structural Works Of,"the coal-fired steam power plant development project has a crucial role in encouraging economic growth. the coal- fired steam power plant is a complex epc project that often experiences delays in its completion. one of the factors influencing delays is scope changes. the delay of this coal-fired steam power plant project can be overcome with a clear scope through the approach of project management tools, called wbs. this study aims to the development of risk-based standardized wbs for civil and structural works of coal-fired steam power plant construction projects in indonesia to improve time performance. work breakdown structure is a decomposition of activities so that the project is easier to manage, and it can increase the probability of project success. the development of wbs standards using expert surveying and validation methods includes the highest risks affecting project time performance. the standard wbs for civil and structural works of the cfspp project consists of 9 levels and 14 dominant risks to time performance. the recommended risk response is preventive and corrective measures to analyze the impact of dominant risks on-time performance.","wbs, risk factor, time performance","The purpose of the first research shows the results of the development where the CFSPP as System Level 0 will form the WBS level into 9 levels. The development of this standard WBS can assist managers in project planning and control. The second objective of the research resulted in 14 dominant risks and the highest risk score was obtained from the work package category at Level 7 WBS. The third research objective shows that there are 33 preventive actions and 29 corrective actions which are then grouped into 5 categories. Each additional risk response cannot be adopted directly into the WBS structure but can be a prerequisite as an additional management or work plan requirement in this study. Recommendation additional prerequisites/response actions depend on the policies and decisions of the company or project to what extent it wants to control the work. The standard risk-based WBS can be used as the basis for time planning to assist project implementation. In addition, a risk-based WBS can be developed to minimize the impact of each risk, such as delayed work, design changes, to imperfect work results.","coal-fired steam power plant construction project in indonesia to improve time performance veriza agistin, leni sagita riantini and yusuf latief department of civil engineering universitas indonesia depok, 16424, indonesia verizaagistin14@gmail.com, leniarif@gmail.com, yusuflatief73@gmail.com",
28,"Development Of Risk-Based Standardized Wbs (Work  Breakdown Structure) For Preparatory, Instrumentation","there is always uncertainty when implementing a project using an epc contract, as the projects involved are very complex and risk affecting the performance of the project. since one of these is the time performance of the project, it is necessary to identify the risks that may affect the time performance in order to minimize the decrease in the time performance so that the project can proceed according to the goal. it is necessary to develop a risk-based wbs to avoid poor time performance in the project implementation process. because wbs is an effective tool for project management in planning and implementing a successful project. this study aims to develop risk-based wbs standards for cfspp construction project preparatory, instrumentation and control works to improve time performance. the results of this study are wbs standards for the preparatory, instrumentation and control works of cfspp construction projects consisting of eight (8) levels up to resources, 14 risk factors with the highest ranking in all risk categories, and 5 groups of risk response recommendations for improving time performance as the development of wbs standards","wbs, risk factors","and Recommendation From the obtained research results it can be concluded that: 1) WBS Standard Form for Preparatory Work, Instrumentation and Control Work of CFSPP Projects in Indonesia, it was found that the WBS standard was decomposed into 8 levels to resources with an explanation of each level as follows WBS Level 0 – Project Name, WBS Level 1 – Sub System, WBS Level 2 – Sub-sub System, WBS Level 3 – Project Phase, WBS Level 4 – Discipline, WBS Level 5 – Sub Work, WBS Level 6 – Work Package, WBS Level 7 – Work Activity, WBS Level 8 – Resources. Alternative of work methods become the shape of work activity and resources breakdown. 2) The risks in this study that affect time performance are identified based on the critical path of the past CFSPP project schedule. From the results of the survey of respondents and the final expert validation related to the highest risk factor rankings in the preparatory work, instrumentation and control work of the CFSPP project that affect the time performance of the 70 risk variables, 59 variables were found in the high-risk category. Then the 2 highest rankings in each risk category were taken to be studied further in order to answer research questions 3. 3) Based on literature, the preventive and corrective actions taken from an activity with high risk factors to develop the risk-based WBS standard against time performance, then the 14 highest risk factors that have been verified by Proceedings of the International Conference on Industrial Engineering and Operations Management Harbin, China, July 9-11, 2021","and control works of coal-fired steam power plant construction project in indonesia to improve time performance fista septianingtias, leni sagita riantini, and yusuf latief department of civil engineering universitas indonesia depok, 16424, indonesia fistaseptianingtias@gmail.com, leniarif@gmail.com, yusuflatief73@gmail.com","References 
A Guide to the Project Management Body Of Knowledge (PMBOK) Guide Sixth Edition. (2017). Project Management 
Institute, Inc , Four Campus Boulevard, Newton Square. 
Amini, R. A. (2018). Development of Risk-Based Standardized WBS ( Work Breakdown Structure ) for Quality 
Planning of Road Construction Project. 2593–2602. 
Brill, R. W. (1998). Instrumentation and control system failures in nuclear power plants. 1–2. 
Burghate, N. (2018). Work Breakdown Structure: Simplifying Project Management. International Journal of 
Commerce and Management Studies (IJCAMS), 3(2), 5. www.ijcams.com 
Devi, T. R., & Reddy, V. S. (2012). Work Breakdown Structure of the Project. 2(2), 683–686. 
Ghaithi, A. K. Al, Kattiparuthi, R. A., & Koya, A. M. (2017). Delay Analysis in EPC Projects using Ishikawa Diagram. 
International 
Journal 
of 
Advanced 
Engineering, 
Management 
and 
Science, 
3(7), 
750–755. 
https://doi.org/10.24001/ijaems.3.7.7 
Hoffman, G. J., Thal, A. E., Webb, T. S., & Weir, J. D. (2007). Estimating performance time for construction projects. 
Journal 
of 
Management 
in 
Engineering, 
23(4), 
193–199. 
https://doi.org/10.1061/(ASCE)0742-
597X(2007)23:4(193) 
Iranmanesh, H., Jalili, M., & Pirmoradi, Z. (2007). Developing a New Structure for Determining Time Risk Priority 
using Risk Breakdown Matrix in EPC Projects. 2007 IEEE International Conference on Industrial Engineering 
and Engineering Management, 1, 999–1003. https://doi.org/10.1109/IEEM.2007.4419342 
Le-Hoai, L., Lee, Y. D., & Nguyen, A. T. (2013). Estimating time performance for building construction projects in 
Vietnam. KSCE Journal of Civil Engineering, 17(1), 1–8. https://doi.org/10.1007/s12205-013-0862-3 
Maddeppungeng, A., & Bethary, R. T. (2015). IDENTIFIKASI FAKTOR-FAKTOR RISIKO YANG BERPENGARUH 
TERHADAP KINERJA WAKTU ( Studi Kasus PT . Krakatau Engineering dan PT . Prima Konstruksi Utama ). 
4. 
Memon, A. H., Roslan, N., & Zainun, N. Y. (2014). Improving Time Performance in Construction Project: Perspective 
of Contractor. Journal of American Science, 10(8), 46–50. 
Putra, K. W. M. (2013). Faktor-Faktor Risiko Dalam Proses Pengadaan Pada Proyek EPC Yang Berpengaruh 
Kepada Kinerja Waktu Risk Factors In The Procurement Process On EPC Project That Influence On The Time 
Performance. 
Rianty, M., Latif, Y., & Riantini, L. S. (2018). Development of risk-based standardized WBS (Work Breakdown 
Structure) for quality planning of high rise building architectural works."
29,Malaysia Construction Logistics Performance Through A  Lens Of Communication And Supply Base Strategy,"the purpose of this study is to identify the relationship between the number of suppliers and defective communication with the logistics process in construction projects and how it affects its performance, specifically in malaysia. the study was conducted in a qualitative format, with four semi-structured interviews. these interview sessions were performed with construction players such as senior quantity surveyor, assistant project manager and project executive. in addition, the collected data were analysed using a thematic analysis approach. as a result, there are six (6) factors, namely numbers of strategic suppliers, effective communication, tracking facilities, cost transparency, early involvement of suppliers at the design stage and benchmarking, that have been identified that can boost logistics performance in construction. however, for this paper, only two factors were highlighted, and three (3) sub-factors have been discovered that would affect the performance of construction logistics in malaysia. as a result, a positive outcome of this study would be to contribute to the acquisition of current research knowledge and make recommendations for future research. keyword - logistics management, construction logistics, performance measurement, construction management 1. introduction nowadays, logistics and distribution are getting more complex and advanced than before. originated from the military sector, logistics is seen as planning and moving and maintaining military forces. logistics shows its importance during world war ii, where the army operation such as movement of food supply, medicine, soldiers, artilleries and others across the border (kain & verma, 2018). logistics in the military sector have been practised since old age, and modern military shows substantial need to solve logistics problems. in this current era, logistics management can be defined as the fragment of the supply chain management that schedules, manages and regulates the practical, effective forward and reverse movement and storage of products, resources and related information proceedings of the international conference on industrial engineering and operations management harbin, china, july 9-11, 2021 © ieom society international 204",,"From this exploratory analysis, it can be conclude that there are several emerging elements from the theme of “number of suppliers” and “defective communication” that may affect the performance of logistics in construction industry especially in context of Malaysia. All in all, this paper concluded that by improving strategic suppliers and strengthening communication among construction parties are very crucial especially to logistic process in construction project to bridging the gap to improve logistics performance. By reviewing the interview data, it seems like there is still a room for improvement to establish their supply base and communication system. They were still bound by the adversarial character of the conventional construction working culture. Thus, it will require all parties in the project to implement the changes. It is time for them to shift their perspectives and attitudes. These phenomena that have been discovered will require an in-depth exploration to extend and understand its capability and ability for future improvement. More players in construction industry views on the same background should be applied for future report. Acknowledgment Special thanks to Universiti Teknologi Mara (UiTM), Malaysia Research Centre for Logistics & Supply Chain (MaRCeLS) Grants, Malaysia Institute of Transport (MITRANS) and Faculty of Architecture Planning and Surveying (FSPU)","mohd. faiz aini malaysia institute of transport (mitrans) universiti teknologi mara (uitm) shah alam shah alam, 40450 malaysia faiz.hj.aini@gmail.com nasruddin faisol, ph.d. senior lecturer faculty of architecture planning & surveying universiti teknologi mara (uitm) shah alam shah alam, 40450 malaysia nasru793@uitm.edu.my norfashiha hashim, phd. senior lecturer faculty of architecture planning & surveying universiti teknologi mara (uitm) shah alam shah alam, 40450 malaysia norfashiha@uitm.edu.my",
30,"Failure Modes, Effects, And Diagnostic Analysis (Fmeda) Of Esd Valves  In Oil And Gas Industry","the safety instrumented system (sis) is an automated system used to implement one or more safety instrumented functions. a sis, like the emergency shutdown (esd) system, consists of any combination of sensor(s), safety plc(s) and final element(s) (e.g. esd valves). esd valves are the last line of defense against risks, although the esd valve has high performance, the data (based on expert judgment and oreda database) indicates that esd valves failures are the most critical in the esd systems. in order to improve the reliability and safety of these valves, we applied the fmeda diagnostic technique. we started with a decomposition of the esd valve to the subsystems and we identified their functions. then we described the failure modes, their mechanisms, their sites and their effects. then we identified the impact of each failure mode according to the criticality classes and identified the failure rates and their class according to the criticality and the detectability by automatic diagnosis of each mode and from the failure rates we calculated the safe failure fraction (sff) and safety integrity level (sil) required and we concluded that the actuator subsystem is the most critical system. finally, we proposed preventive and protective measures to eliminate or reduce the risk of failure.","esd system, esd valve",,"omar bensmaine, rachid naït-saïd and fatiha zidani laboratory of research in industrial prevention institute of health & safety university of chahid mostepha ben boulaid batna 2 batna, algeria o.bensmaine@univ-batna2.dz, r.naitsaid@univ-batna2.dz, f.zidani@univ-batna2.dz",
31,Digitalization Of Steel Plant Operations,"modern steel operations demand more than traditional automation and supervisory systems in order to push higher the levels of efficiency and optimization. the impact of digitalization is reshaping this industry. data insights are now available for the optimization of the operations, digital vision systems span from surface defects detection to online inventory updates. the capabilities of the shop floor personnel can be augmented by ar and remote assistance. all these create new paradigms and new tiers where more efficient and more profitable companies are moving to. the paper introduces some aspects of the fourth industrial revolution, including two case studies.","digitalization, operations, maintenance, steel plant","Steel mill operation requires a fundamental redesigning in the age of modernization. Both the shop floor and manage- ment units share how inefficient worksite performance-rooted from inadequate data resources and minimal techno- logical intervention. On the other hand, the line automation and regular ERPs generally utilized in the production processes lag behind time as they have a fair share of feature limitations. Further opportunities in streamlining opera- tional procedures in L3 units and management are inexistent, creating gaps across all corners. Digitalization frame- work interfaced with industrial IoT evolutions that evolve in the face of up-to-date programming software embedded with sensor capabilities, visualization, and data analytics paved the way to bridging the issue. Through securing up- to-date ERPs and technological innovations, there resides an improvement in collaborative insight generation among the units of the workforce. The analytics and statistical representations have become real-time as it delivers reliable Proceedings of the International Conference on Industrial Engineering and Operations Management Harbin, China, July 9-11, 2021","mr. corrado licata (dr. ing., dba) director iomes group limited 28 queen’s road central, central district, hong kong s.a.r., p.r. china corrado.licata@iomesgroup.com","References 
Gajdzik B, and Wolniak R. Digitalisation and Innovation in the Steel Industry in Poland—Selected Tools of ICT in 
an 
Analysis 
of 
Statistical 
Data 
and 
a 
Case 
Study. Energies. 
2021; 
14(11):3034. 
https://doi.org/10.3390/en14113034 
Herzog, K., Winter, G., Kurka, G. et al. The Digitalization of Steel Production. Berg Huettenmaenn 
Monatsh 162, 504–513, 2017. https://doi.org/10.1007/s00501-017-0673-9 
Merluzzi and G. Brunetti, ""Metals industry: Road to digitalization,"" 2017 40th International Convention on Infor-
mation and Communication Technology, Electronics and Microelectronics (MIPRO), 2017, pp. 967-973, 
doi: 10.23919/MIPRO.2017.7973564 
Branca TA, Fornai B, Colla V, Murri MM, Streppa E, Schröder AJ. The Challenge of Digitalization in the Steel 
Sector. Metals. 10(2):288. 2020. https://doi.org/10.3390/met10020288 
Alf J. Isaksson, Iiro Harjunkoski, Guido Sand, The impact of digitalization on the future of control and operations, 
Computers & Chemical Engineering, Volume 114, 2018, Pages 122-129, ISSN 0098-1354, 
https://doi.org/10.1016/j.compchemeng.2017.10.037 
Neef, C., Hirzel, S., and Arnes, M. Industry 4.0 in the European Iron and Steel Industry: Towards an Overview of 
Implementations and Perspectives. Fraunhofer ISI. Retrieved from https://www.isi.fraunhofer.de/con-
tent/dam/isi/dokumente/cce/2018/Industry-4-0-Implementation-and-Perspectives_Steel-Industry_Work-
ing%20document.pdf 
Buntz, 
B. 
Informatech. 
Available 
https://www.iotworldtoday.com/2017/09/20/top-20-industrial-iot-applica-
tions/.2017. 
i-SCOOP. Available https://www.i-scoop.eu/internet-of-things-guide/industrial-internet-things-iiot-saving-costs-in-
novation/industrial-internet-things-iiot/#. Accessed on June 24, 2021. 
Jafarnejad, Ahmad et al. A Hybrid MCDM Approach for Solving the ERP System Selection Problem with Application 
of 
Steel 
Industry. 
 International 
Journal 
of 
Enterprise 
Information 
Systems  
(2012). 
10.4018/jeis.2012070104 
Veres, M. et al. DIGITALIZATION IN INDUSTRY 4.0: THE ROLE OF MOBILE DEVICES . JPE Vol.23 (1), 2020. 
http://dx.doi.org/10.24867/JPE-2020-01-075 
Janjua, 
R. 
et 
al. 
Industry 
4.0 
and 
the 
Digital 
Future. 
WorldSteel 
Association. 
n.d. 
https://www.worldsteel.org/zh/dam/jcr:d61867da-604d-4ad3-b5ac 
60bc2103d153/Indus-
try+4.0+and+the+Digital+Future.pdf?fbclid=IwAR3XEMMFauFMsRn-
pvii9_HRVxKFdXuQX8DjSIT6JYwGMcgNA6gPFRdI4bT0 
Björkdahl, J. (2020). Strategies for Digitalization in Manufacturing Firms. California Management Review, 62(4), 17–
36. https://doi.org/10.1177/0008125620920349 
Erkinovna, A. D., qizi, B. G. B., & o’g’li, M. M. O. (2021). APPLICATION OF DIGITAL TECHNOLOGIES IN 
MODERN METALLURGY . CENTRAL ASIAN JOURNAL OF MEDICAL AND NATURAL SCI-
ENCES, 2(3), 18-24. https://doi.org/10.47494/cajmns.v2i3.168 
K. Zhou, Taigang Liu and Lifeng Zhou, ""Industry 4.0: Towards future industrial opportunities and challenges,"" 2015 
12th International Conference on Fuzzy Systems and Knowledge Discovery (FSKD), 2015, pp. 2147-2152, 
doi: 10.1109/FSKD.2015.7382284 
Jie Xu, Edward Huang, Liam Hsieh, Loo Hay Lee, Qing-Shan Jia & Chun-Hung Chen (2016) Simulation optimization 
in the era of Industrial 4.0 and the Industrial Internet, Journal of Simulation, 10:4, 310-
320, DOI: 10.1057/s41273-016-0037-6 
AlMuhayfith, S., and Shaiti, H. The Impact of Enterprise Resource Planning on Business Performance: With the 
Discussion on Its Relationship with Open Innovation. Journal of Open Innovation: Technology, Market and 
Complexity, 2021. https://doi.org/10.3390/joitmc7030165 
Corrado Licata, and Zhihe Zhang “Digitalization Of Wastewater Treatment Operations In Upstream Industry – Case 
Study” 2021 SEAISI e-Conference 
Corrado Licata “Industrial IoT applications for the steel industry” SEAISI Conference 2019 
Corrado Licata “Reducing impact of rolling operations by applying industrial IOT” SEAISI Sustainability Forum 2019 
Corrado Licata, and T Kenneth M Nordell, and Sergio Nova “Online Prediction of Product Quality with IoT Technol-
ogies” AISTech 2020"
32,Material Selection Of A Tri-Adjustable Automated Heavyduty Handling System Designed On Industry 4.0 Principles,"over the years, many south african industries have been using forklift trucks to move bigger loads from one point to another till today. the use of large forklift trucks within indoor manufacturing processes poses ohs risks to workers as its internal combustion engine (ice) produces fumes (carbon monoxide, co) when in operation and exhaust fumes, (co), are harmful to human’s health. on this basis, a new system design is recommended to eliminate the use of mhs that relies on ice power source to prevent ohs risks in indoor manufacturing industries. in this project, autodesk inventor professional software was used for design development of technical drawings and simulation as well as validation of the new system’s structure. vehicle dynamics’ principles and equations are used to determine the overall rolling resistance, tractive effort of the new system, wheel torque, and the power required to drive the system under 20 – ton load capacity. the new system design has been developed to operate using a hydraulic power pack source, where it consists of four hydraulic wheel hubs for driving the system, four hydraulic cylinders for lifting & lowering, and a double rod end hydraulic cylinder for steering. electro- hydraulic circuit systems were developed and proposed using electronics and fluid mechanics phenomena. again, principles, laws and equations of strength of materials has been carried out for validation of the material selection of the new design system’s structure as well as verifying buckling, deflection & bending stresses, and moments. the size and type of a material handling system (mhs) and/or equipment influences the effectivity of the internal logistics within manufacturing industries. therefore, it is very essential to choose a correct mhs for a correct manufacturing process which requires material handling to complete its operation. incorrect usage or selection of an mhs for an operational process may lead to down time, damage to facility, increase in operating costs and/or pose occupational health and safety (ohs) risks to workers.","manufacturing, hydraulics","In conlusion, main objective of this research has been achieved through the design and development of the new proposed Material Handling System that is capable of replacing the use of very big forklift trucks within indoor manufacturing companies. Large forklift trucks rely on Internal Combustion Engine power source which unfortunately poses health risks to workers. ICE produces exhaust fumes (Carbon Monoxide) while running. Exhaust fumes are harmful to human health (Apple, 1972) & (Health & Safety, 2008). Therefore, the research beacame a success whereby a new proposed MHS has been designed using Autodesk Inventor Professional and material selection of the new design system’s components has been carried out and verified in relation with their strength & reliability properties and high strength properties. Technical design shapes and drawing have been populated as well through Autodesk Inventor Professional. Material chosen of component manufacturing of the new design system are readily available from the market, that means there is no need to mould any component when manufacturing (Mafokwane and Kallon, 2021).","s.z. mafokwane and d.v.v. kallon department of mechanical and industrial engineering technology, university of johannesburg, south africa. zamashaun@gmail.com, dkallon@uj.ac.za",
33,The Design Of Instant Desk Cleaner For Public Facilities  During Pandemic Era,"nowadays, health has become one of the most prioritized aspects of human life. this problem is caused by the outbreak of covid-19 the world currently experiencing that can lead to the death of a person's life. as dangerous as covid-19 symptoms are, it can be prevented by keeping our hygiene clean. however, public facilities' sanitation is not well maintained as fewer staff are working on it due to the pandemic, such as the table around the area. because of this, we create a product called ""instant desk cleaner,"" which is an automated product that at the same time can clean and disinfect a table to prevent the virus from staying on the table and preserving the hygiene of people who are going to use it. we created this product from the survey to find the customer's concern and needs during this pandemic era. moreover, we created four product concepts and narrow them down to the final concept by concept selection. then, we created the 3d image of the product by using autodesk fusion 360 to make a suitable dimension of the product that can fit easily and operates effectively on the table.","wiper, sprayer, joint",,"stiven tjen, theodorus henderson, vanessa angelica budiono, nicolas reynaldo, frans jusuf daywin, lina gozali, lamto widodo, adianto, ahmad, lithrone laricha salomon, agustinus purna irawan department of industrial engineering universitas tarumanagara jakarta, indonesia stiventjen888@gmail.com, theodorus255@gmail.com, laurenciavanessa@gmail.com, nicolasrey168@gmail.com",
34,The Challenges In Indonesia Poultry Industry Business,"agroindustry is a key component of indonesia's economic system which has been experiencing “vuca (volatile, uncertain, complex, ambiguous)” as the most critical set of challenges recently. this study is the first to provide an overview of the agroindustry with a framework focused on the indonesia poultry industry. apart from playing an important role in the national economy, the poultry industry also provides a protein source for indonesian people, with a 7.8 kg consumption per capita per year in 2019. this study aims to describe the challenges of the indonesian poultry industry under vuca conditions. the exploratory method was used to identify the potential factors through literature reviews and in-depth interviews with poultry industry practitioners. furthermore, results were based on data obtained from primary and secondary sources. this research identified the various vuca factors affecting businesses across indonesia’s poultry industry. these include volatile conditions due to fluctuations in live bird prices, uncertain conditions due to chicken meat imports, and the unavailability of food chain facilities. the complex and ambiguous conditions occurred due to chicken meat oversupply and cartel practices. finally, the research results were incorporated in a conceptual model for future reference.","agility, business, poultry","This research discussed the Indonesian poultry business which currently faces challenges of VUCA conditions. Furthermore, it examines how the poultry business reacts to address the VUCA challenges. It was observed that they will lose their market share progressively due to their inability to maintain their products relevant to current market demand. Financial difficulties may also occur due to their inability to quickly reduce costs during difficult times. If this condition does not change, the poultry industry may be acquired, become smaller, or even bankrupt.","puti retno ali, machfud machfud, sukardi sukardi, and erliza noor doctoral program of agroindustrial engineering department ipb university bogor, indonesia putiforindonesia@gmail.com, machfud21@gmail.com, sukardi_ri@yahoo.com, erlizanoor@yahoo.com dwi purnomo department of agroindustrial engineering padjadjaran university bandung, indonesia dwi.purnomo@unpad.ac.id",
