,Title,Abstract,Keywords,Conclusion,Authors,References
21,Doi: 10.46254/Gc02.20240044  Design And Optimization Of Hydrogen Supply Chain,"the hydrogen supply chain plays a crucial role in producing and utilizing hydrogen as a clean energy carrier. it is a complex and evolving system that requires coordination among various stakeholders, including governments, industries, and researchers, to ensure its effectiveness and sustainability. this project considers the problem of designing the hydrogen supply chain network with a case study in oman. the primary objective of having a hydrogen supply chain network and designing it effectively is to create a system that optimizes the configuration and the flow of hydrogen and reduces related costs such as production and transportation costs. to achieve that, a complex planning challenge emerges when there is a need to align the production of green hydrogen with its consumption. the design problem at hand requires precision consideration of critical factors, encompassing the strategic determination of the quantity and placement of production facilities, the delineation of optimal routes for the pipeline network, and the formulation to construction schedule. the outcomes of this project are objective to offer valuable insights into the viability of hydrogen energy production in oman, clarification whether it presents a beneficial prospect for the nation. moreover, the findings will guide the formulation of strategies to maximize the potential benefits derived from the implementation of hydrogen energy infrastructure within the oman context. a mixed integer linear programing formulation was developed to solve the problem. the model is implemented by ibm ilog cplex opl. the model included candidate locations for production; synthetic data was used to validate and understand the model. the research examines several scenarios involving candidate locations for production and transportation facilities. it critically evaluates transportation logistics, including pipeline and trucking options, to ensure efficient distribution while minimizing operational and capital costs.","optimization, hydrogen supply, sustainability 179",,"network: a case study hawraa al balushi, abdulrahman al mansoori, ali al rawahi and dr. hakan gultekin department of mechanical and industrial engineering college of engineering sultan qaboos university, oman",
22,Doi: 10.46254/Gc02.20240045  Insight Into Future Directions For The Utilization Of Green,"this study explores oman's strategic approach to utilizing green hydrogen as a key component of its plan to reach net zero emissions by 2050. the study aims to contribute to a more sustainable energy future by addressing the technical, economic, environmental, and policy aspects of green hydrogen utilization in oman. a comprehensive conceptual framework is presented, and the methodology involves a combination of qualitative and quantitative analysis. the study also provides insights into oman's current and future roadmap for green hydrogen, detailing ongoing projects and outlining production goals. the methodology section explains a two-tiered approach involving structured surveys and interviews with experts in renewable energy. the analysis of survey responses reveals a consensus among participants on various key aspects. respondents generally agree on the ease of determining the global benefits of green hydrogen, acknowledge the early-stage development of the market, emphasize the role of economic incentives and policies, express optimism about future technological advancements, and highlight manageable safety and environmental concerns associated with green hydrogen production. it also delves into the ranking of barriers hindering green hydrogen development, with a focus on high initial costs, limited renewable energy resources, market demand and acceptance, infrastructure development, regulatory challenges, technology readiness, and financing and investment. furthermore, the study explores drivers supporting the utilization of green hydrogen in oman, with abundant renewable energy resources identified as the most significant driver.",green hydrogen,"Future work in the study of the utilization of green hydrogen in Oman should be guided by the same approach that takes into account economic, environmental, and social considerations while aligning with Oman's broader energy and sustainability goals. All current research limitations must be avoided as much as possible and more collaboration among government entities, academia, industry stakeholders, and international partners will be essential for the successful development of Oman's green hydrogen study. A need for a comprehensive study of green hydrogen policies globally that involves a thorough analysis and assessment of government policies, regulations, and incentives in various countries and regions. To match the green growing hydrogen sector and learn from others as policies and incentives is one of the primary driving factors for green H2. Research more on utilizing green hydrogen in the production of synthetic fuels involves exploring the feasibility, benefits, and challenges of using green hydrogen as a key feedstock for the synthesis of various synthetic fuels. These synthetic fuels can include synthetic gasoline, diesel, aviation fuels, and more. Prioritizing customer needs in the utilization of green hydrogen is paramount for its successful integration into our energy landscape. By tailoring solutions to meet customer demands, ensuring affordability, safety, and reliability, and advocating for supportive policies, green hydrogen can become a cornerstone of a sustainable and environmentally responsible energy future. In doing so, we can meet the expectations and aspirations of customers while mitigating the impact of climate change. Acknowledgements We express our sincere gratitude to the Global College of Engineering and Technology for supporting this study. Our heartfelt thanks go to the respondents who participated in the surveys and interviews, sharing valuable insights that enriched the analysis and findings presented herein.","hydrogen in oman ibrahim al-mamari, saif al ruhaili, eman al naamani and milad heidari mechanical engineering department global college of engineering and technology muscat, sultanate of oman 202211261@gcet.edu.om, 202021012@gcet.edu.om, eman@gcet.edu.om, milad@gcet.edu.om",
23,Doi: 10.46254/Gc02.20240046  Supply Chian Strategies As Performance Drivers In Food,"goal number 2 of the united nations aims to end hunger, achieve food security, improve nutrition, and promote sustainable agriculture. however, the rapid increase in the world population has placed enormous pressure on food networks. this paper aims to evaluate the application of supply chain strategies (scss) to improve the food supply chain (fsc) performance and food security. template analysis was utilized to evaluate interviews carried out with fsc practitioners to establish the scss that drive fsc performance and sustainability in oman. results established that the key scss that facilitate fsc performance and food security are enhancing local production, sustainable practices, right demand management, and improving logistics and infrastructure. findings suggest that the challenges facing fsc can be mitigated and/or managed using established scss. the findings and the recommendations will support fsc professionals and policymakers to improve and overcome the challenges facing their networks by implementing the suggested scss to improve performance and sustainability. the study extends previous literature by proposing scss that drive fsc performance in the context of oman, which if carefully designed and implemented could support fsc practitioners, policymakers, consumers, and food security.","food supply chain, template analysis, food security",,"networks bayan al busaidi and nasiru zubairu logistics with supply chain management researcher and director (acting) faculty of transport and logistics muscat university muscat, sultanate of oman bayanalbusaidi1@gmail.com and nzubairu@muscatuniversity.edu.om",
24,Doi: 10.46254/Gc02.20240047  India'S Gold Price Premium Discount And Seasonality,"india is the second largest consumer of gold in the world and gold purchase is interwined in india culture and is driven by weddings, festivals and other important family and societal occasions. but in india, price discovery is less transparent and structured compared to global trading centers like london otc, us comex and shanghai future market (shfe), which have their own gold exchanges. due to the absence of a formal gold exchange, unlike in london, us and shanghai, gold prices in india are determined by local demand and supply dynamics and also deviate from international price of gold. the consumers in india base their decision to buy gold based on domestic local prices of gold. thus, it is important for investors, traders, researchers and policy makers to understand the significant factors determining gold price premium/discount in india which reflects the interaction between domestic demand for gold and international prices. the present study is aimed to throw light on same. the study aims to uncover some of the important determinants of india's gold price premium and discount. does india's gold price premium or discount hold seasonal anomalies? our answer is yes. this is the first attempt, and no studies consider india's gold price premium and discount and seasonal anomalies. hence, the proposed research tries to document an important pattern of india's gold price premium and discount that can help to formulate policies that affect gold import. further, we find day-of- the-week effects; month-of-the-year effects, quarter-of-the-year effects, and festive anomalies: like makar sankranti; akshay tritiya; dussehra and diwali(dhanteras(entire dipawali period)); pitru-paksha. our empirical results indicate that india's gold price premium and discount hold seasonal anomalies. in the day of the week effects, wednesday seems to be apparent for the highest discount, and month of the year effects, september reported the most considerable discount, and october, november, and december seem to be traded with premium. the stream of literature which considers seasonal anomalies specifically for indian gold market although being second largest in the world is sparse. indian gold future market is influenced by seasonality by comparison using two methods, one is arima/garch modeling methods and another is standard variance transformation method. they found that the variance transformation approach yields superior point forecast values, whereas the arima/garch modelling technique produces shorter forecast intervals. our study tries to extant literature on seasonal anomalies by investigating seasonal anomalies for premium and discount for gold prices in india. to our best of knowledge no such study has been done earlier. the study aims to uncover some of the important determinants of india's gold price premium or discount. our research questions: (i) does policy uncertainty affects gold price premium/discount? (ii) does india's gold price premium/discount hold some seasonal anomalies? hence, the proposed study tries to document important pattern of p/d that can help to formulate policies that affect the gold import. seasonal anomalies: (i) day-of-the-week effects (ii) month-of- the-year effects (ii) quarter of the year effects; festive anomalies: makar sankranti ; akshay tritiya; dussehra and diwali(dhanteras(entire dipawali period));pitru-paksha (10 to 25 september).","gold price, mcx, lmba",,"imlak shaikh, priyanka vallabh, leena a. kaushal management development institute gurgaon haryana, india imlak.shaikh@mdi.ac.in, priyanka.vallabh@mdi.ac.in, leena.kaushal@mdi.ac.in",
25,Doi: 10.46254/Gc02.20240049  Design And Fabrication Of An Autonomous Beverage-,"robotics integration in the food and beverage sector has accelerated, particularly in response to the need for efficient and frictionless service. the design and development of a robotic system for preparing and serving hot beverages— with an emphasis on coffee and tea options—is presented in this study. the robot was built with a robust acrylic frame and an arduino microcontroller. it has infrared (ir) sensors and color tracking to identify obstructions, follow predetermined routes, and improve navigation accuracy. using an automated ingredient handling and heating system, the robot makes drinks while maintaining hygienic requirements and constant quality. users can choose their preferred beverages and direct the robot to certain areas via the smartphone device, which offers a user-friendly interface. according to experimental results, the robot's beverage quality, efficiency, and service time are on par with hand preparation, indicating that it might be used in dynamic settings like cafés or workplaces. this study offers important new information about robotics applications in the food and beverage industry, especially with regard to sensor-based navigation and mobile application interfaces. limitations and future research possibilities are explored, including the possibility of increasing sensor accuracy and beverage selections to boost system performance and user happiness.","autonomous robot, simulation","In this study, a sensor-driven robotic system is used to automate beverage service in a novel way. The robot exhibits efficient, independent operation in a regulated setting by utilizing an Arduino-based controller and ultrasonic sensors for navigation. The design opens the door for better customer service applications in the hospitality industry by meeting the main goals of accuracy, effectiveness, and dependability in beverage delivery. The feasibility of low-cost robotic systems in service industries is demonstrated by the combination of modular hardware and straightforward programming, which enables smooth integration into environments that have historically relied on manual labor. By improving sensory capabilities and integrating machine learning algorithms to enhance pathfinding, obstacle avoidance, and operational scalability, future versions can build upon this basic work. This study adds to the expanding subject of service robotics by demonstrating how accessible and reasonably priced technology can convert repetitive service jobs into efficient, automated procedures. Acknowledgments We thank the Global College of Engineering and Technology, Oman for supporting this project.","serving robot anas fathy ahmed department of mechanical engineering global college of engineering and technology muscat, sultanate of oman 201911219@gcet.edu.om milad heidari associate professor department of mechanical engineering global college of engineering and technology muscat, sultanate of oman milad@gcet.edu.om sivasakthivel thangavel associate professor department of mechanical engineering global college of engineering and technology muscat, sultanate of oman siva.t@gcet.edu.om",
26,Doi: 10.46254/Gc02.20240050  Financing Hydrogen Supply Chains: A Systematic Review,"energy supply chain participants recognise the benefits of hydrogen energy (h2-e) in accelerating the energy transition. however, concerns remain regarding the financial viability of h2-e supply chain operations. the application of supply chain finance (scf) in renewable energy (re) networks has received significant attention as stakeholders perceive its benefits in improving liquidity, financial performance, and competitiveness. despite the increasing volume of scf-related studies on re networks, there is a dearth of articles that extensively review extant literature to identify scf capabilities suitable for h2-e networks, build a holistic framework of hydrogen energy supply chain finance (h2-e-scf) to guide practitioners and future research agenda. a state-of-the-art systematic literature review (slr) was conducted on 66 candidate articles between 2008 to 2023, which were analysed using template analysis to identify the existing research trends and explore key themes to build a framework for h2-e-scf. results revealed the desire for alternative energy, research efforts, financial considerations, policies, environmental sustainability, re technologies, and energy scf initiatives are the key factors that require scf strategies in h2-e networks. the first framework of h2-e-scf is developed as a guide for selecting and deploying scf initiatives for improved value, competitiveness, and sustainability in h2-e networks. a framework of h2-e-scf was developed using established methodological foundations as a guide to energy supply chain practitioners, researchers, and policymakers. the results emphasise the need to embrace scf initiatives in h2-e networks to fast-track energy transition, address energy security, and improve sustainability.","hydrogen energy, energy transition, slr",,"and conceptual framework lubna al jabri and nasiru zubairu teaching assistant and director (acting), researcher faculty of transport and logistics muscat university muscat, sultanate of oman laljabri@muscatuniversity.edu.om and nzubairu@muscatuniversity.edu.om",
27,Doi: 10.46254/Gc02.20240052   Investigate And Build Fpv (First Person View) Drone For,"the first person view (fpv) drone is one type of quadcopters. this type of drone allows the user to be as the controller piloting the drone remotely throughout real-time video recorded by the camera attached to the drone and displayed in goggles worn by the user. this project focuses on investigate and build a drone from scratch that contains the most possible useful technologies with considering of features, price, weight, size and availability. the construction of the fpv drone is carried out in accordance with the instructions provided by the manufacturer and industry standards, with particular emphasis on integrating the components to achieve the best possible performance. programming and configuring using betaflight are tailored to fulfil particular application needs. the testing phase includes a wide range of applications, ranging from hobbyist to advanced levels. these applications involve activities such as racing, creating cinematic content, and utilizing aerial imagery in artificial intelligence (ai) for tasks like data gathering. the result demonstrated a good finding in utilizing the aerial imagery with help ai through collaboration with flypix ai company for survey analysis and obtaining data. the artificial intelligence was able to detect and count objects from aerial imagery that has been taken by the drone through apply the ai model.","drone, build, review ai, analysis. 226",,"various applications to serve oman needs with respect to cost and efficiency khalifa al shukaili lecturer department of mechanical engineering university of technology and applied science nizwa , sultanate of oman khalifa.alshukaili@utas.edu.om said al mufarraji phd student department of mechanical and industrial engineering sultan qaboos university muscat, sultanate of oman s121515@student.squ.edu.om hamza al kindi assistant trainer department of mechanical engineering university of technology and applied science nizwa , sultanate of oman hamza.alkindi@utas.edu.om",
28,Doi: 10.46254/Gc02.20240053  Dynamic Delivery Scheduling Model Using Historical Data,"efficient selection of trucks represents a significant challenge within logistics operations, directly influencing both cost efficiency and delivery effectiveness. this study introduces a comprehensive four-stage data modeling framework that employs machine learning techniques, including decision tree (dt), random forest (rf), and support vector machine (svm), to forecast load capacities and appropriately assign trucks for deliveries. the analysis utilized historical delivery data, which was meticulously processed to ensure accurate predictions regarding truck selection based on load capacity. findings indicate that the random forest model excels in precisely estimating pallet requirements, while the decision tree method demonstrates superior performance in optimizing truck assignments. this research provides logistics managers with a viable strategy to enhance operational efficiency, reduce expenses, and improve resource allocation.",truck selection,,"analysis for optimal truck selection wejdan mohammed alamri and hajar daghash alharthi bsc student department of industrial engineering king khalid university abha, saudi arabia wejdanalamrrii@gmail.com, hajaralharthiii@gmail.com rahaf khaled alhies bsc student department of artificial intelligence university of hail hail, saudi arabia rahaf.k241127@gmail.com abdulsalam ahmed alqarni and bilal akbar chuddher assistant professor department of industrial engineering king khalid university abha, saudi arabia aalqarni@kku.edu.sa, bmchuddher@kku.edu.sa",
29,Doi: 10.46254/Gc02.20240054  System For Optimizing Space Utilization In Factories,"this paper presents an optimization system designed to streamline factory layout planning while considering safety standards such as osha, and iso, as well as sustainability standards. the system takes inputs such as available space, industry type, machine specifications (including production rates), and expected demand to generate an optimized layout. the goal is to minimize unused space, environmental impacts, and waste while maximizing safety. it also integrates lighting design of the factory to ensure compliance with safety regulations. the system relies on mathematical modeling and operations research techniques - specifically linear programming-, reducing the need for external consultants and adding significant value for businesses establishing new factories while the integration of ai and simulation techniques is envisioned for future enhancements. based on the scenario provided in this paper, this system increases space utilization by up to 80%, depending on the input space, machine type, and machine sizes. based on a comprehensive review of previous research in facilities planning, which identified a knowledge gap in integrating safety and environmental considerations into the design process, we expect this system to develop a comprehensive and integrated framework for facilities planning.","sustainability, safety standards","This research introduces an optimization system for factory space utilization that prioritizes safety standards (OSHA, ISO) and sustainability. By minimizing unused space and environmental impact while enhancing safety, the system integrates effective lighting design to ensure compliance with regulations. It reduces the need for external consultants, offering significant value to businesses. The findings suggest potential space utilization increases of up to 80%, depending on various factors. This study fills a gap in the literature by addressing safety and environmental aspects in facility design, contributing to a comprehensive framework that benefits businesses and stakeholders. 238","considering safety and sustainability standards dr. mohammed alqahtani professor of industrial engineering college of industrial engineering king khalid university abha, kingdom of saudi arabia m.alqahtani@kku.edu.sa raneem bayram alqahtani, ghala saeed alshehri, amal ali albshabshe, maram mohammed khardali and reham saeed alshahrani senior industrial engineering students college of industrial engineering king khalid university abha, kingdom of saudi arabia ran.eem9310@gmail.com ghalasaeed123@gmail.com, amalalbshabshe22@gmail.com, makhardali@gmail.com, rsalshahrani0226@gmail.com","References 
Azimi, P., & Soofi, P. , An ANN-based optimization model for facility layout problem using simulation 
technique. Scientia Iranica, 24(1), 364-377, 2017. 
Chierotti, M. & Rozenblit, J. W, Simulation modeling in factory layout optimization. Department of Electrical and 
Computer Engineering The University of Arizona, Tucson, Arizona, U.S.A. 235-239, 2019. 
https://search.app/dVEnpF9fM4iDMatv7 
Choi, H.& Yu, S.& Lee, D.& Noh, S.D & Ji, S.& Kim, H.& Yoon, H.& Kwon, M.& Han, J. Optimization of the 
Factory Layout and Production Flow Using Production-Simulation-Based Reinforcement Learning. Machines 
2024, 12, 390, 2024. https://doi.org/10.3390/machines12060390. 
Chwif, L., Barreto, M. R. P., & Moscato, L. A.  A solution to the facility layout problem using simulated 
annealing. Computers in Industry, 3(4), 125-132, 1998. 
Djassemi, M.  Improving factory layout under a mixed floor and overhead material handling condition. 
Industrial Technology Area of Orfalea College of Business, California Polytechnic State University, USA, 2017. 
Dube, L & Cupta , K .  Lean manufacturing based space utilization and motion waste reduction for efficiency 
enhancement in a machining shop. Mechanical and Industrial Engineering Technology, University of 
Johannesburg. 
121-130, 
2023. 
https://pure.uj.ac.za/en/publications/lean-manufacturing-based-space-
utilization-and- motion-waste-reduc. 
Ingole, S., & Singh, D.  Fixed and flexible shape facility layout problems using biogeography-based optimisation 
algorithm. International Journal of Industrial and Systems Engineering, 2020. 
International Organization for Standardization (ISO). ISO 8995-1:(2002) - Lighting of work places — Part 1: Indoor. 
Available from https://www.iso.org/standard/28857.html. 
International Organization for Standardization.  Safety of machinery – General principles for design. Risk 
assessment 
and 
risk 
reduction 
(ISO 
12100:2010), 
2010. 
Available 
from 
https://www.iso.org/standard/51528.html. 
Kimmo Tapani, K.  Creating a new factory layout and calculating its efficiency. Tampereen Teknillinen Yliopisto
 
Tampere 
University 
of
 
Technology, 
2014. 
https://trepo.tuni.fi/bitstream/handle/123456789/22092/kekki.pdf?sequence=3&isAllowed=y 
Kusiak, A., & Heragu, S. S. The facility layout problem. European Journal of Operational Research, 29, 229- 251, 
1987. 
Misola, M. G., & Navarro, B. B.  Optimal facility layout problem solution using genetic algorithm. World 
Academy of Science, Engineering and Technology, International Journal of Mechanical, Aerospace, 
Industrial, Mechatronic and Manufacturing Engineering, 7(11), 1691-1696, 2013. 
Nareyek, A., & Freuder, E. C. Constraints and AI Planning. IEEE Computer Society Press, p. 45. ISBN: 1- 
58113-000-0, 2005. 
Occupational Safety and Health Administration. Occupational Safety and Health Standards: General Industry (29 
CFR 1910), n.d.. Retrieved from https://www.osha.gov/laws-regs/regulations/standardnumber/1910 
Pérez-Gosende, P., Mula, J., & Díaz-Madroñero, M., A bottom-up multi-objective optimisation approach to 
dynamic facility layout planning. International Journal of Production Research, 62(3), 626–643, 2024. 
https://doi.org/10.1080/00207543.2023.2168308 
Singh, S. P., & Sharma, R. R. K., A review of different approaches to the facility layout problems. International 
Journal of Advanced Manufacturing Technology, 30, 425-433, 2006. https://doi.org/10.1007/s00170-005-
0087-9. 
Tasadduq, I. A., Imam, M. H., & Ahmad, A., A hybrid algorithm for optimising facility layout. South African 
Journal of Industrial Engineering, 26(1), 120–134, 2015. 
Tompkins, J. A., White, J. A., Bozer, Y. A., & Tanchoco, J. M. A.  Facilities planning (4th ed.). John Wiley & 
Sons, Inc, 2010. 
 
Biographies 
Dr. Mohammed M. Alqahtani is a Professor of Industrial Engineering at King Khalid University in Abha, 
Saudi Arabia. He obtained his undergraduate degree in Industrial Engineering (2010) from King Khalid University 
in Abha. And got his Ms degree in Industrial Engineering (2015) from The University of Arizona, Tucson, USA. 
Alqahtani received his Ph.D. in Industrial Engineering from the University of Illinois at Chicago (UIC) in 2021. 
Alqahtani has research interests in the field of modeling and optimization of energy systems including microgrids, 
smart grids, and renewable energy resources. He also specialized in the implementation of artificial intelligence in 
239"
30,Doi: 10.46254/Gc02.20240056  The Urban Dilemma: How Car-Centric Design Perpetuates,"this paper looks at the problems faced by cities that are built mainly for cars. while having roads and parking lots makes driving easier, it also causes big issues like traffic jams, more fuel use, and more pollution. these problems cost cities a lot of money because they have to spend a lot to keep up the roads and parking spaces. at the same time, other ways of getting around, like walking, biking, or taking the bus, are often not well-developed, which makes it hard for people to stop using cars. the paper suggests that cities need to focus on better transportation options that can save money, improve people's health, and make cities better places to live.","car-based city, economic impact, urban planning 241",,"traffic and costs abdullah mahmood al kindi undergraduate student college of economics and political since sultan qaboos university muscat, sultanate of oman s141949@student.squ.edu.om",
31,Doi: 10.46254/Gc02.20240058  Statistical Analysis For Weaving Quality Using Anova: A,"this research investigates the critical challenges faced by various industries in sustaining profitability amidst escalating process defects. despite enhancements in management systems aimed at quality improvement, numerous sectors continue to confront issues stemming from outdated machinery, ineffective processes, and inadequate employee training. conventional methods, such as enhanced quality control and workforce training, have often resulted in increased production costs without substantial reductions in defects, highlighting the necessity for a more effective approach. this study employs analysis of variance (anova) to pinpoint the significant variables contributing to quality variance in the weaving process. the findings indicate that width and length are primary factors, accounting for over 45.22% of quality variance, while thread type contributes 23.06%. additionally, factors such as the thickness of metallic threads and weight per unit have lesser impacts. this analysis empowers industries to concentrate their optimization efforts strategically, thereby fostering enhanced quality and overall profitability.","defects, quality case","Today, industrial have significant challenges that some industries worldwide must address to maintain profitability. While there are improvements in management systems designed to minimize these defects, many industries still face these quality issues. In the beginning, industry increase in process defects has concerned, prompting industry to investigate the root causes more seriously. These defects are often caused by various factors, including outdated machinery, inefficient workflows, and inadequate employee training. Although some strategies have been attempted, such as improving quality control measures and improving workforce development, many have led to increased production costs without corresponding improvements in defect rates. Consequently, the need for a more targeted and effective approach is urgent. To address these quality challenges, this research employs analysis of variance (ANOVA), a robust statistical method. Industries have applied ANOVA to identify key factors that contribute to variance in quality in the weaving process. This analysis allows for the comparison of different variables to determine which have the most significant impact on process results. Industries have checked the critical variables and materials that are related to defect rates, which are essential to develop targeted results. Understanding these relationships is vital to implement effective strategies that improve quality and reduce defects. The findings indicate that width and length contribute more than 45.22% to the variance in quality outcomes, establishing them as crucial areas for optimization. Improving these variables can increase performance and defect reduction efforts. Additionally, the type of thread accounts for 23.06% of the quality variance, further emphasizing its 247","case study yuana delvika mechanical and industrial engineering department, indian institute of technology roorkee, uttarakhand, india industrial engineering department, universitas medan area, indonesia yuana_d@me.iitr.ac.in akshay dvivedi professor, mechanical and industrial engineering department, indian institute of technology roorkee, uttarakhand, india akshaydvivedi@gmail.com","References 
Addis, Sisay, Akshay Dvivedi, and Birhanu Beshah, “Quality Management as a Tool for Job Satisfaction Improvement 
in Low-Level Technology Organizations: The Case of Ethiopia.” Production Planning and Control 30(8): 665–
81, 2019. https://doi.org/10.1080/09537287.2019.1574510. 
Adedeji, Wasiu Oyediran, “Optimization of the Wire Electric Discharge Machining Process of Nitinol-60 Shape 
Memory Alloy Using Taguchi-Pareto Design of Experiments, Grey-Wolf Analysis, and Desirability Function 
Analysis.” IJIEM - Indonesian Journal of Industrial Engineering and Management 4(1): 28, 2023. 
Ahmad, Imran, and Debolina Basu, “Taguchi L16(44) Orthogonal Array-Based Study and Thermodynamics Analysis 
for Electro-Fenton Process Treatment of Textile Industrial Dye.” Chemical Product and Process Modeling 
18(5): 741–60, 2023. 
Alzahougi, Abdulkarim, Bilge Demir, and Muhammed Elitas, “An Optimization Study on Resistance Spot Welding 
of DP600 Sheet Steel via Experiment and Statistical Analysis.” Engineering, Technology and Applied Science 
Research 13(4): 11106–11, 2023. 
Athreya, Srinivas, and Y D Venkatesh, “Application Of Taguchi Method For Optimization Of Process Parameters In 
Improving The Surface Roughness Of Lathe Facing Operation.” International Refereed Journal of Engineering 
and Science 1(3): 13–19, 2012. 
Beattie, Ken R., and Amrik S. Sohal, “Implementing ISO 9000: A Study of Its Benefits among Australian 
Organizations.” Total Quality Management 10(1): 95–106, 1999. 
Feri, Setria, Sudarmiatin Sudarmiatin, and Imam Mukhlis, “The Business Potential of Riau Malay Songket Woven 
Cloth Enterprise - Wan Fitri toward the International Market.” Journal of Economics, Finance and Management 
Studies 05(12): 3746–54, 2022. 
Garza-Reyes, Jose Arturo, “A Systematic Approach to Diagnose the Current Status of Quality Management Systems 
and Business Processes.” Business Process Management Journal 24(1): 216–33, 2018. 
Haniza, Haniza, Sutrisno Sutrisno, Andre Hasudungan Lubis, and Solly Aryza, “Implement Application of Taguchi 
Method for Analyzing the Quality Control of Crude Palm Oil Production.” International Journal for Innovative 
Research in Multidisciplinary Field 4(8): 110–17, 2018. 
Hosokawa, Tetsuo, and Zenichi Miyagi, “Quality Engineering-Based Management: A Proposal for Achieving Total 
Optimisation of Large Systems.” Total Quality Management and Business Excellence 30(sup1): S182–94, 2019. 
https://doi.org/10.1080/14783363.2019.1665843. 
Kang, Parminder Singh, and Rajbir Singh Bhatti, “Continuous Process Improvement Implementation Framework 
Using Multi-Objective Genetic Algorithms and Discrete Event Simulation.” Business Process Management 
Journal 25(5): 1020–39, 2019. 
Kumar Karna, Shyam, Ran Vijay Singh, and Rajeshwar Sahai, “Application of Taguchi Method in Process 
Optimization.” Proceedings of the National Conference on Trends and Advances in Mechanical Engineering 
(March): 718–22, 2012. https://www.researchgate.net/publication/273451801. 
Mitra, Anirban C., Mukul Jawarkar, Tanushri Soni, and G. R. Kiranchand, “Implementation of Taguchi Method for 
Robust 
Suspension 
Design.” 
Procedia 
Engineering 
144: 
77–84, 
2016. 
http://dx.doi.org/10.1016/j.proeng.2016.05.009. 
248"
