,Title,Abstract,Keywords,Conclusion,Authors,References
20,Application Of Mrp And Milp Methods To Prevent Material  Shortages In The Gold Jewelry Industry,"along with the development of the indonesian industrial sector, business competition is increasing, thus demanding increased efficiency in all fields. with this system, one method to accomplish this is through good inventory control planning, which ensures that the production process runs smoothly and that client expectations are satisfied on time and without delay. by utilizing the material requirement planning (mrp), mixed integer linear programming (milp) and reverse logistics methods, this study assists firms in avoiding the danger of excess or shortage of raw materials. using these approaches, the company can avoid the problem of raw material shortages. the study will use data from february to april 2022. based on the research results, optimal results were obtained in planning gold supplies, namely the mrp method with a yield of 51,396 kg, followed by the exponential smoothing method with a yield of 36,467 kg and the milp method with a yield of 30,983.7 kg. as for the large effective gold stock, modeling mathematics can be used to minimize total production costs. as a result, production costs were reduced by idr 600,000,000.00.",reverse logistics,and Future Research 181,"sekar nadiyah, t yuri m zagloel industrial engineering department, faculty of engineering university of indonesia salemba 10430, indonesia sekar.nadiyah11@ui.ac.id, yuri@ie.ui.ac.id","References 
Anne, M. Reverse Logistics Practices and Their Effect on Competitiveness of Food Manufacturing Firms in Kenya. 
International 
Journal 
of 
Economics, 
Finance 
and 
Management 
Sciences, 
3(6), 
678. 
https://doi.org/10.11648/j.ijefm.20150306.14, 2015. 
Ardini, A., & Lutfiyanah, N. Metode Transportasi untuk Mengoptimalkan Biaya Pengiriman Barang pada PT 
Trimuda Nusantara Citra Jakarta. Information System for Educators and Professionals, 3(1), 55–66. 2018. 
Degli, U., & Di, S. Universita’ degli studi di padova. 1–80. 2009. 
Fahmi. Manajemen Production and Operation. Publisher: Alfabeta, Bandung. 2012.  
Hawks K. VP Supply Chain Practice, Navesink. Reverse Logistics Magazine, Winter/Spring. 2006. 
Hotasadi, H., & Arofah, J. N. Penerapan metode economic order quantity (eoq) dalam pengendalian persediaan 
bahan baku pada Le’Tat Bakery. Jurnal ACSY: Jurnal Accounting Politeknik Sekayu, 6(2), 87–98. 2017. 
Izzatunnisa, L., Wicaksono, P. A., Model untuk Dynamic Supplier Selection Problem Menggunakan Metode Mixed 
Integer Linear Programming dengan Mempertimbangkan Faktor Diskon. Industrial Engineering. 
https://ejournal3.undip.ac.id/index.php/ieoj/article/view/18708%0Ahttps://ejournal3.undip.ac.id/index.php/ieoj
/article/viewFile/18708/17786. 2018.  
Kubasakova, I., Poliakova, B., & Kubanova, J. ABC Analysis in the Manufacturing Company. Applied Mechanics 
and Materials, 803, 33–39. https://doi.org/10.4028/www.scientific.net/amm.803.33. 2015.  
Kulkarni, P. P. (201 C.E.). Just In Time Manufacturing: A conceptual survey & Application in “Bajaj Steels Ltd.” 
Nagpur. International Journal of Research in Advent Technology, 3(2), 97–101. 
Mahadevan, K. Collaboration in reverse: a conceptual framework for reverse logistics operations. International 
Journal of Productivity and Performance Management, 68(2), 482–504. https://doi.org/10.1108/IJPPM-10-
2017-0247. 2019.  
Meitriana, S. P. M. A., Wayan Cipta, M. M., & Astuti, I. G. A. W. Penerapan Metode Economic Order Quantity 
Persediaan Bahan Baku pada Perusahaan Kopi Bubuk Bali Cap Banyuatis. Jurnal Jurusan Pendidikan Ekonomi 
Undiksha, 4(1), 5222. 2014.  
Oktavia, C. W., & Natalia, C. Analisis Pengaruh Pendekatan Economic Order Quantity Terhadap Penghematan 
Biaya Persediaan. Jurnal PASTI, 15(1), 103. https://doi.org/10.22441/pasti.2021.v15i1.010. 2021. 
Padmantyo, S., & Tikarina, Q. N. EOQ dan JIT: Mana yang Lebih Tepat Diterapkan Perusahaan Manufaktur. 2018.  
Permata, E. G., & Yani, N. F. Analisa Perbandingan Metode Exponensial Smoothing dan Metode Trend Analysis 
Terhadap Parameter Tingkat Error Pada Peramalan Permintaan Produk Ready Mix Concrete. Seminar 
Nasional Teknologi Informasi, Komunikasi Dan Industri (SMTIKI), November, 506–512. 2015. 
Putri, N. V, & Gozali, L. Material Requirement Planning on Y-Strainer Production (Case Study at PT. XYZ). 
Researchgate.Net, 604–614. 2021.  
Riyanto, B. Dasar-dasar Pembelanjaan Perusahaan (Kedelapan (ed.); Empat). Yayasan Penerbit Gajah Mada 
Rogers, D. D. S., & Tibben-Lembke, D. R. S. (1 C.E.). Going Backwards : Reverse Logistics Trends and Practices 
182"
21,The Development Of A Dual-Channel Warehouse And  Inventory Management Model With Stochastic Demand And,"every industry is competing, especially retail, to transition or increase its sales channels not only through physical stores, but also through online channels. likewise, warehouses are required to be able to participate in the order fulfillment process both through stores and online. this research develops an inventory model for dual channel warehouses with limited warehouse space and product returns. with the warehouse divided into two parts, namely for offline order fulfillment and for online order fulfillment. the development of this model also considers demand uncertainty and delivery lead time. the warehouse space constraint is convex nonlinear programming and uses karush-kuhn-tucker analysis in solving it. a closed-form solution was developed using normal distribution in the case of no limited warehouse space constraints, and an iterative algorithm using bisection method for the case with limited warehouse space constraints. numerical analysis was conducted directly on a warehouse in a sports retail company to get a real-world view of the proposed model. the results show that warehouse space greatly affects the size of the order quantity. the sensitivity analysis conducted also shows that the proposed model offers an optimal solution for the size of the order quantity and reorder point and can also minimize the total warehouse cost.","uncertain demand, product returns","and Future Research This research has developed a model to determine the number of orders and reorder points for dual-channel warehouses, namely offline and online. The model was developed based on Alawneh and Zhang’s (2018) dual-channel warehouse inventory model by applying the warehouse capacity. The development of the model lies in the presence of offline and online product returns and eliminates backorder costs because it does not fit the situation in sports retail companies. The developed model considers the fulfillment of storage on offline and online shelves or channels, warehouse capacity, order costs, storage costs, and product return costs. It also considers the minimum total warehouse cost. The model also considers demand uncertainty and delivery lead-time. A closed-form solution is developed using the normal distribution in the absence of limited warehouse capacity constraints and an iterative algorithm using the bisection method for cases with limited warehouse capacity constraints. The products used as research objects were products in class A, with 562 items in the warehouse. Under the condition of a normally distributed demand and deterministic lead time, a lower total warehouse cost of Rp. 2,249,728,439.03 is obtained when compared to when the demand conditions are normally distributed with stochastic lead time or uncertainty, namely Rp. 3,185,060,398.47. Under the conditions of normal distributed demand and deterministic lead time, for class A items, the total number of order sizes (Q) on offline channels is 107,582 pcs with a reorder point (R) of 98,604 pcs. On the online channel, there are 21,904 pcs for the total number of order sizes (Q) and 1,510 pcs for the reorder point (R). Meanwhile, under conditions of normally distributed demand and stochastic lead time, for class A items, the total number of order sizes (Q) on the offline channel is 107,582 pcs with a reorder point (R) of 188,954 pcs. On the online channel, 21,904 pcs for the total number of order sizes (Q) and 1,510 pcs for the reorder point (R). The results of the calculation of all class A items for normally distributed demand with deterministic or stochastic lead times did not exceed the capacity of the warehouse provided. In addition to determining the optimal inventory policy for a dual-channel warehouse, the sensitivity analysis also shows that the proposed model offers an optimal solution and provides a tool for decision support for companies operating in the context of dual-channel warehouses. Future research could develop models using conditions that do not have historical sales, can compare the results between single- and dual-channel accompanied by an analysis from an economic point of view, so that it can be a more accurate input to help companies make decisions and can add other constraints, such as limited warehouse capacity, the cost of returning goods, backorder transportation, or even a dual- channel warehouse that is sustainable and environmentally friendly.","return products in sports retailer multazam bagus harto, dendi p. ishak industrial engineering department, faculty of engineering university of indonesia depok, jawa barat, indonesia multazam.bagus@ui.ac.id, dendi@ie.ui.ac.id",
22,The Impact Of The Information Of Management Forecast  Achievement On Japanese Investors' Decision-Making,"a company announces financial results to investors and analysts and discloses information on the status of its operating results and financial performance. therefore, announcements of financial results are important for investors and analysts in making investment decisions. in the financial results announcement, the company reports its performance for the current period (including the details of performance and the financial situation during the period) and announces the earnings forecast by the company's management (referred to as the management forecast). management forecasts are particularly important for investors' decision-making because they are published by managers who hold inside information. a previous study tested the counting heuristic in an experimental study of mba students. the counting heuristic is the theory that investors make investment decisions based on the number of times analyst eps estimates are achieved, rather than on earnings surprises. the performance surprise is the difference between the actual eps and the analysts’ forecast eps. their results showed that the number of times analysts achieved eps estimates had a strong influence on investors' decisions. the purpose of this study is to clarify how information on earnings surprises and the number of times management- forecast eps are achieved affects investors' investment decisions when analyst forecast eps is changed to management-forecast eps. we hypothesize that given information on earnings surprises and the number of times management forecasts are achieved, investors will give more weight to information on the number of times management forecasts are achieved compared to earnings surprises in assessing (a) the common stock valuation of the firm, (b) the desirability of the firm (as an investment), (c) the future prospects of the firm, (d) the competence of management, and (e) trustworthiness of management. an internet experiment was then conducted with japanese investors. first, the hypotheses were partially supported by the results on stock evaluation and managerial competence, as the results tended to focus on the number of times management forecasts were achieved rather than performance surprises. the results on corporate desirability and future prospects showed equal importance in the number of achievements and performance surprises. these results did not support the hypotheses. finally, the reliability results showed that the number of times management forecasts were achieved was more important than performance surprises, and the hypothesis was supported. therefore, it is important for firms to achieve management-forecast eps to increase their common stock valuation, management competence, and trustworthiness. it is also important for firms to focus on achieving and significantly exceeding management forecasts to increase the desirability of the firm as an investment and the future prospects of each firm.",experimental study,,"kaori ojima, ayuko komura, and hirohisa hirai department of industrial engineering and management kanagawa university kanagawa, japan r201903786ze@jindai.jp, komura-a@kanagawa-u.ac.jp, hirai@kanagawa-u.ac.jp",
23,The Impact Of The Explanatory Variable Patterns And  Learning Techniques Used On The Real Estate Price,"hedonic methods have been widely used in real estate price estimation. however, hedonic methods use multiple regression analysis, which makes it difficult to consider many of the complex motivations and preferences that shape real estate prices due to multicollinearity. neural networks (nns) have attracted considerable attention in recent years as an analytical method that compensates for the shortcomings of hedonic methods. an advantage of the proposed approach is that, by using nns, there is no need to assume explicit functions between the input and output of the studies, because the nn learns directly from the observed data. as research on the nn methodology in real estate price estimation has progressed, many studies have compared the accuracy of hedonic methods with nn. one of the representative studies compared the accuracy of hedonic methods and neural network models for estimating house prices in turkey and showed that nn can be a better alternative to hedonic methods. however, there are some problems with the study of real estate price estimations using nns. first, the choice of explanatory variables for the model has not been examined sufficiently. previous studies often employ only micro variables as explanatory variables in their models, and few studies employ macro variables in their models, even though macro variables such as gdp have a significant impact on the formation of real estate prices. previous studies constructed neural network models with microdata and environmental factors (macro variables) such as air pollution as explanatory variables. as a result, they reported that a model incorporating macro-variables related to the environment was more accurate. current studies on real estate price estimation using nns in japan often consider only micro variables. therefore, this study aims to clarify the impact of the explanatory variable patterns used in the model by comparing two variable patterns: one in which only micro variables are used as explanatory variables, and the other in which both micro and macro variables are used. we also identify which of the three methods (hedonic methods, nn, and deep neural network (dnn)) is best suited for these two cases. the results show that models with both micro and macro variables as explanatory variables are more accurate than the ones with only micro variables. the results also show that using a dnn is more accurate than using hedonic methods or an nn. however, the method used should be considered on a case-by-case basis, as nn may be more accurate in cases with only micro variables as explanatory variables.","hedonic methods, neural network",,"estimation models in japan tsubasa isogai, ayuko komura and hirohisa hirai department of industrial engineering and management kanagawa university kanagawa, japan r201903778hy@jindai.jp, komura-a@kanagawa-u.ac.jp, hirai@kanagawa-u.ac.jp",
24,Determining Optimum Maintenance Interval Of Critical  Equipment In Geothermal Power Plant Based On Reliability,"geothermal industry unit capital cost and electricity tariff has been competing with lower-cost power generators. this situation has challenged all people that work for the industry to optimize their plant reliability, increase revenue, and reduce cost. maintenance activities can be considered a critical process which can be very costly if those activities are not managed properly. part of maintenance management is to determine the optimal maintenance interval with the lowest maintenance cost. this paper determines the optimal maintenance interval of the most critical subsystem in a big-scale geothermal generation facility in indonesia. the most critical subsystem of the facility is chosen based on reliability value. one of the tools chosen in the industry as a framework for evaluating system reliability is reliability block diagram (rbd). based on rbd, the most critical sub-system is the cooling tower structure system which consists of two equipment, the cooling tower fan, and the cooling tower structure. the optimum maintenance of the cooling tower fan was calculated using the total cost model equation. sensitivity analysis is also carried out in this paper to determine the cost ratio at which maintenance cost and failure cost calculations must be calculated in detail. to obtain optimum maintenance intervals with a certain confidence interval value, the data resampling with the bootstrap method is applied to the equipment failure data due to the limited amount of data. the difference in maintenance interval value between the original data and the bootstrapped data is relatively small with a maximum of 5.1% difference.",,"With this research, it is possible to select the critical subsystem and equipment based on its reliability value and the target value of the reliability of the whole system. This research provides an alternative on how to determine the optimum maintenance interval and provides a method for determining the maintenance interval in a certain range with a predetermined confidence interval. One of the critical equipment in the geothermal power plant is Cooling Tower Fan. The Cooling Tower Fan has an optimum maintenance interval is 412 days with a cost ratio of 6.896. Based on bootstrap data resampling, the range of optimum maintenance interval is 391-410 days with a 95% of confidence interval. As a continuation of this research, future studies about the different resampling methods, higher confidence interval of data resampling, combination with the condition monitoring and inspection interval and total cost of all maintenance strategies (Predictive, Preventive, and Corrective), will make essential contributions to the maintenance and reliability organizations. 7.","value and cost ratio diva erenst nataprawira and zulkarnain department of industrial engineering universitas indonesia, jawa barat, indonesia",
25,"Proposal To Improve The Reusable Urban Waste  Management System In Santiago De Surco, Lima, Peru To","this study proposes an improvement for the reusable waste management system in santiago de surco, in a way that it significantly increases the utilization of the treatment plant, which is demonstrated in arena simulation software. currently, the utilization of peru’s largest treatment plant is estimated at a quarter of it maximum potential. this research proposes the improvement to exploit the installed capacity of the plant and also increase the volume of waste recycled. first, a diagnosis of the current conditions of the system is carried out to identify opportunities for improvement, followed by a comparison between successful models worldwide. from them, the elements that can be replicated are rescued considering the existing limitations both in the district, as well as in the simulation. finally, a proposal is made from the combination of initiatives taken from countries with high recycling rates. this proposal is transferred to a simulation model to demonstrate that a significant improvement is achieved.","recycling, simulation, waste management","This research managed to successfully develop an improvement proposal for the reusable waste management system in Santiago de Surco that significantly increases the utilization of the treatment plant, demonstrating it through a simulation model. The diagnosis of the current management system showed that there was a lot of potential to increase the utilization of the plant since it only worked during an 8-hour shift. To exploit this infrastructure, some of the most successful collection and management models in the world according to the OECD were investigated and elements were extracted from them to replicate them in the Santiago de Surco system. The comparison between the model of the current situation against the scenario in which the elements of Slovenia, Korea, and the initiative to work together with other districts are incorporated into the current model showed that there really is a substantial improvement in a variety of indicators such as the plant utilization, gross margin and amount of waste processed.","increase the utilization of the district's treatment plant sebastián alejandro fernández villafán, lorena alejandra torres bravo and maria ezilda cabrera grados industrial engineering faculty of engineering and architecture university of lima lima, peru 20170559@aloe.ulima.edu.pe, 20171550@aloe.ulima.edu.pe, ecabrera@ulima.edu.pe","references in a club good experiment. Clean Technologies and 
Environmental Policy, 23(3), 843–856. Available: https://doi.org/10.1007/s10098-020-01929-5, February 19, 
2022. 
OECD. 
Municipal 
waste, 
Generation 
and 
Treatment. 
Available: 
https://stats.oecd.org/index.aspx?DataSetCode=MUNW, November 2, 2021. 
Olofsson, J. ‘The biggest challenge is that we have to tell people how to sort.’ Waste management and the processes 
of negotiation of environmental citizenship in Slovenia. Https://Doi.Org/10.1080/1523908X.2020.1721274, 
22(2), 256–267. Available: https://doi.org/10.1080/1523908X.2020.1721274, October 7, 2021. 
Park, S. Factors influencing the recycling rate under the volume-based waste fee system in South Korea. Waste 
Management, 74, 43–51. Available: https://doi.org/10.1016/J.WASMAN.2018.01.008, October 6, 2021. 
Saltzman, C., Duggal, V. G., & Williams, M. L. Income and the recycling effort: a maximization problem. Energy 
Economics, 15(1), 33–38. Available: https://doi.org/10.1016/0140-9883(93)90040-X, November 29, 2021. 
Sánchez-Muñoz, M. del P., Cruz-Cerón, J. G., & Maldonado-Espinel, P. C. Gestión de residuos sólidos urbanos en 
América Latina: un análisis desde la perspectiva de la generación. Revista Finanzas y Política Económica. 
Available: https://revfinypolecon.ucatolica.edu.co/article/view/2435/3074, April 30, 2021. 
Schroeder, L., & Jeonghyun, K. Germany's Waste Management Policy Development, A Focus on Municipal Solid 
Waste. Deutsche Gesellschaftfür Internationale Zusammenarbeit (GIZ) GmbH, Germany, 2019. 
Xavier, L. H., Ottoni, M., & Lepawsky, J. Circular economy and e-waste management in the Americas: Brazilian and 
Canadian 
frameworks. 
Journal 
of 
Cleaner 
Production, 
297, 
126570. 
Available: 
https://doi.org/10.1016/j.jclepro.2021.126570, May 7, 2021. 
Xiao, S., Dong, H., Geng, Y., Tian, X., Liu, C., & Li, H. Policy impacts on Municipal Solid Waste management in 
Shanghai: A system dynamics model analysis. Journal of Cleaner Production, 262, 121366. Available: 
https://doi.org/10.1016/j.jclepro.2020.121366, October 24, 2021. 
Biographies 
Sebastián Alejandro Fernández Villafán graduated from University of Lima with a Bachelor’s Degree in Industrial 
Engineering in 2021. His research interests include optimization, machine learning, and simulation. 
Lorena Alejandra Torres Bravo graduated from University of Lima with a Bachelor’s Degree in Industrial 
Engineering in 2021. Her research interests include optimization and simulation. 
Maria Ezilda Cabrera Grados serves as a Professor in the Faculty of Engineering at University of Lima. She is an 
Industrial Engineer with a Master degree in Industrial Engineering from ESAN University.  
227"
26,Cargo Allocation Model By Mixed Integer Linear  Programming Approach To Minimize Demurrage Ship Cost,"all companies must have competitive advantages to survive in this globalization era. nowadays, the company needs a good priorities and systems, work efficiently, on time, good quality and low costs. the coal mining industry is an industry that is still in great demand by investors because of indonesia's large coal reserves and indonesia's strategic location so that the business competition is very tight. in addition, indonesia is the world's largest coal exporter in 2020 with export volume reaching 405 million tonnes. ship loading schedule is a major activity that have big impact to company profit and loss such as quality of coal cargo, demurrage ship cost, commercial price and opportunity loss, it is also has impact for the customer satisfaction. this research aims to make cargo allocation optimization model to minimize demurrage ship cost by using mixed integer linear programming. laytime stop are the decision variable needed to find and software excel solver is a instrument used for this model. constraints used for this model are total cargo allocation must be equal to capacity of vessel, cargo allocation per day must be equal or less than loading rate vessel per day, daily inventory is fully used and excess time must be equal or higher than 0. the results show that the demurrage cost decreased 16.47 % compared to manual method. sensitivity analysis of ship capacity and inventory constraints mostly affects to demurrage cost about $ 0.38644 per 1 ton of increase in ship capacity or decrease in daily inventory.","cargo allocation, minimize","There is an efficiency with value $ 33,574.69 or 16.47% demurrage costs from the model. This model minimizes 6 out of 9 ships, namely MV. B, MV.C , MV. F, MV. G, MV. H and MV. I which indirectly improves customer satisfaction due to reduced delays because the ship finishes loading faster. Sensitivity analysis on changes in constraint values gives an effect if the vessel capacity is increased and the amount of inventory is decreased with most of the values that appear are $ 0.38644. This model is more scalable and efficient than the manual scheduling method.","adhitya mangala, maya a. puspasari and nora nisrina department of industrial engineering faculty of engineering university of indonesia adhitya.mangala@ui.ac.id, mayaarlini@ui.ac.id, nora.nisrina04@ui.ac.id",
27,Strategic Implementation Of Industry 4.0 In Manufacturing  Enterprises Located In Emerging Economies: A Resource,"industry 4.0 is a concept developed in germany to resolve the 'polylemma of production' and reestablish the competitive advantage of manufacturing firms in 'high-wage' economies by delivering mass customization through integrated manufacturing systems. digital transformation (d.t.) projects focused on 'industry 4.0' implementation is capital intensive and require people, process, technology, and data readiness to pursue those projects. achievement of digital readiness does not pave the way for a complete and drastic transformation. sudden upgradation of operations and implementation of drastic changes to attain 'industry 4.0' status has a high probability of becoming another case study like the robotics strategy that roger smith and g.m. adopted in the 1980s. the ‘speedfactory’ was established in germany and the united states based on the 'industry 4.0' concept. however, after three years, the operations got discontinued, and the 'speedfactory' was shifted to a country that would fall under the category of an emerging economy. a key question is why would the speedfactory work in an emerging economy when it failed in germany and the u.s.? this research article seeks to provide a theory as to why based on the ‘resource based-view’ theory and follows the methodology of interpretive consolidation of quantitative and qualitative research to analyze the reasoning behind implementing ‘industry 4.0’ in emerging economies. specifically, this article proposes the ‘resource partnership model’ for strategic implementation of 'industry 4.0' to realize sustainable competitive advantage in manufacturing firms in emerging economies. in this context, resource partnership model describes the utilization of socially complex resources and the unique historical position of a manufacturing firm by forming strategic partnerships and then proceed to implement ‘industry 4.0’. this model also cautions that rapid adaptation of digital technologies (without strategic partnerships) by manufacturing firms in emerging economies would result in serious resource waste and performance pitfalls.","industry 4.0, implementation, emerging economies",,"partnership perspective kaverinathan (kevin) dhanapal ph.d. student, center for supply chain entrepreneurship department of management, college of business new mexico state university, las cruces, nm, usa kevin4tx@nmsu.edu",
28,"Planning Of Supplier Selection In Multisource Strategy Using  Delphi, Ahp, And Topsis","this study presents a supplier selection planning for companies that adopt multi source strategy, where some category of components supplied by several suppliers. having several suppliers can be the right choice when a supplier has capacity problems, backup sources are needed to protect against material shortages, and the need to maintain competition among suppliers. criteria for the supplier selection is quality, delivery, and cost activity performance of the suppliers. the delphi method is used to obtain comparison of importance degree between all criteria. after that the data become input for criteria priority analysis using ahp method. finally, the criteria priority data used as criteria weight for selecting supplier using topsis method. the result of these three main steps in this study is supplier ranking that represents their performance of quality, delivery, and cost activity. decision makers can use the supplier ranking data as reference for deciding future business intention with each supplier.","supplier selection, multi source, delphi","Supplier rank sequence based on performance evaluation is supplier 2, supplier 1, then supplier 3. Once the supplier rank determined, decision makers should allocate the orders following determined order allocation strategy or to the conditions that are most profitable to the company.","aga ferdiansyah and dendi p. ishak industrial engineering department engineering faculty university of indonesia, jakarta, indonesia aga.ferdiansyah@ui.ac.id, dendi@ui.ac.id",
29,Implementation Of Energy Management Strategy In  Terminal 2 Soekarno Hatta International Airport Jakarta,"airport or commonly known as an aerodrome is a specific area on land or water (including buildings, installations, and equipment) designated either wholly or partly for the arrival, departure, and movement of aircraft. in carrying out its operations, an airport requires electricity consumption to power several mandatory facilities that support aviation activities. airports are also one of the largest energy consumers. the daily electricity and heat energy consumed by an airport are equivalent to a city with a population of 100,000 and are one of the largest energy consumption centers in modern society. soekarno hatta international airport, as one of the busiest airports in the world, particularly in asia, consumes a considerable amount of electricity to support its operational activities. the high consumption of electricity directly affects the increased cost of electricity subscriptions. due to the high consumption of electricity at pt angkasa pura ii, specific energy management needs to be carried out, particularly at the terminal building, as it is the largest energy consumer at soekarno hatta international airport (74%). the purpose of this research is to evaluate the equipment in the terminal that consumes massive amounts of electricity and to provide an economic analysis of investments that can be made to save energy.","airport, energy, energy management, salemba",,"bonang ananta and farizal department of industrial engineering universitas indonesia salemba, jakarta, indonesia bonang.ananta@ui.ac.id, farizal@eng.ui.ac.id",
30,Factors Affecting The User Acceptance Of Electric  Motorcycle In Indonesia Using Unified Theory Of,"the high number of vehicle usage in indonesia, especially motorcycles, has resulted in high gasoline consumption which is not balanced with current domestic fuel production. this condition also has an impact on the high number of carbon dioxide emissions. indonesia’s government has been pushing for electric vehicle usage to reduce pollution and energy consumption by formulating policies and regulations. however, the low public interest in switching to electric vehicles has resulted in the number of users still far below the target. this study aims to analyze factors that affect the acceptance of electric motorcycles in indonesia. the unified theory of acceptance and use of technology 2 (utaut2) was used in this study to construct user’s acceptance factors. it considered performance expectancy, effort expectancy, hedonic motivation, price value, habit, and social influence, combined with environmental concern, infrastructure readiness, and government policies as facilitating condition. this research uses partial least square structural equation modeling (pls-sem) to analyze the relationship among various constructs and moderating variables using data collected by questionnaire to current conventional motorcycle users in indonesia. the results indicate that attitude toward use, social influence, and facilitating conditions positively affect the user acceptance of electric motorcycle. attitude toward use is influenced by performance expectancy, effort expectancy, hedonic motivation, and price value. facilitating conditions is influenced by environmental concern, infrastructure readiness, and government policies. the results of this research can be a source of information for electric motorcycles manufacturers and policymakers to improve transportation quality, services, and regulations.","electric vehicle, utaut2","The main aim of this study is to investigate the factors that influence the acceptance of electric motorcycles among users and to determine the relationships between these factors using the UTAUT2 model. The authors believe that the findings of the study could be valuable for for electric motorcycles manufacturers and policymakers to improve transportation quality, services, and regulations. The results indicated that Attitude toward Use, Social Influence, and Facilitating Conditions significantly affect the electric motorcycles acceptance in Indonesia. Performance Expectancy (PE), Hedonic Motivation (HM), and Price value (PV) have significant positive relationship towards attitude toward the use of electric motorcycle. Environmental Concern (EC), Infrastructure Readiness (IR), and Government Policies (GP) have a significant positive relationship towards the facilitating condition in using electric motorcycle. The results of this study show that the UTAUT2 framework-based model is a promising approach for analyzing customers' acceptance to use electric motorcycle in Indonesia. This study offers valuable insights into the future research directions that could increase customers' intention to use electric motorcycle. However, there are some limitations to be considered. The findings may only be applicable to Indonesia and cannot be generalized to other countries that have different political, environmental, and economic conditions. Additionally, the determinants examined in this study may not fully capture all the factors that could influence the acceptance of electric motorcycles. Future study could explore other potential determinants that may also have an impact on user acceptance.","acceptance and use of technology 2 (utaut2) made nindya kirana, farizal and rahmat nurcahyo department of industrial engineering, faculty of engineering universitas indonesia depok, jawa barat, indonesia made.nindya@ui.ac.id, farizal@eng.ui.ac.id, rahmat.eng@ui.ac.id",
31,Developing And Validating Mathematical Model For  Electricity System Transition Planning,"the transition from marginal to dominant renewable energy systems in electricity generation globally has posed new challenges in terms of intermittency, variability, uncertainty and low-reliability. this situation has led to a significant supply-demand gap in terms of temporal mismatch (times of supply and demand) and quantity mismatch (high supply with low demand, and vice versa). these mismatches lead to several issues, including surplus or insufficient electricity generation, erratic grid operation, etc. hence, the electricity planners have to match “dynamic supply with dynamic demand.”. in managing such a transitioning electricity system, the planning from the electricity supply side requires efficient management of existing electric power systems, on rationalizing generation portfolios. therefore, to address these decisions, we have developed a generic linear programming-based optimisation model that dynamically balances supply and demand at least cost. in addition to achieving this objective of dynamic supply-demand balance, the model is designed to evaluate all the supply-side options and arrive at a least-cost generation portfolio. this would enable an re dominated electricity taking in to account the inherent challenges associated with renewable energy integration. the model is validated using data from the electricity system of karnataka, india where actual data was compared to modelled outputs for the calendar year 2019. precision metrics, which measures standard error, were used to assess the model's accuracy. the results indicated that the standard error ranged from ±10%, which is within acceptable limits. this model can be effectively used for electricity transition planning and can provide critical inputs to policy makers.",,,"varun jyothiprakash, p balachandra and abhishek das department of management studies indian institute of science bengaluru -560012 varunj@iisc.ac.in, patilb@iisc.ac.in, abhishekdas1@iisc.ac.in samridh sharma inter-disciplinary centre for energy research, indian institute of science bengaluru– 560012 samridhs@iisc.ac.in",
32,Modelling Electricity System Transition – A Comparison Of  Two Supply-Mix Scenarios,"as the world becomes increasingly aware of the devastating effects of climate change, national leaders have united to tackle the challenge of decarbonisation. electricity production, being the highest carbon-intensive industry, has the largest share in global greenhouse gas emissions, making it an essential target for decarbonisation. replacing fossil fuel-based power generation with non-carbon alternatives such as renewables or nuclear is crucial for deep decarbonisation of the electricity system. however, integrating these technologies is not without challenges. nuclear plants pose risks such as radiation leaks, while renewables are dependent on the forces of nature and have variable generation. effective supply-side management strategies are required to overcome these challenges and achieve carbon neutrality by 2040. this paper presents two scenarios developed to study the effectiveness of supply-side solutions in a transitioning electricity system. we have considered karnataka electricity system ( a state in india) as a base case which is rich in solar, wind and hydro resources endowments. the two scenarios developed are kastatusquo, which assumes the existing supply-mix will continue with new capacity additions during 2019- 2040 and, karennotrade, which assumes full retirement of coal-thermal capacity, zero electricity trade, and new capacity additions in renewable energy sources during 2019-2040. the model results suggest that phased retirement of existing thermal power plants and increased renewable capacity could achieve the goal. however, achieving a closed electricity system with no external transactions or inter-region electricity trade would require an additional investment of rs. 1029 billion. karennotrade scenario is environmentally viable as there are no emissions.","scenarios, decarbonisation",,"varun jyothiprakash, p balachandra and abhishek das 1department of management studies indian institute of science bengaluru -560012 varunj@iisc.ac.in, patilb@iisc.ac.in, abhishekdas1@iisc.ac.in samridh sharma inter-disciplinary centre for energy research, indian institute of science bengaluru– 560012 samridhs@iisc.ac.in",
